delta0,delta1,delta2,delta3,delta4
0023,0021,0044,0039,0033
0023,0021,0044,0039,0033
0020,0017,0034,0064,0048
0020,0017,0034,0063,0052
0020,0017,0034,0063,0052
0009,0009,0014,0017,0022
0009,0009,0014,0017,0022
0009,0009,0014,0017,0022
0004,0003,0003,0003,0003
0004,0003,0003,0003,0003
0004,0003,0003,0003,0003
0005,0002,-001,0001,0001
0005,0002,-001,0001,0001
0005,0002,-001,0001,0001
0001,0000,-001,0000,0001
0001,0000,-001,0000,0001
0001,0000,-001,0000,0001
0003,0003,0000,0001,0003
0003,0003,0000,0001,0003
0003,0003,0000,0001,0003
0001,0004,0000,0003,-001
0001,0004,0000,0003,-001
0001,0004,0000,0003,-001
0009,0002,0005,-002,0002
0009,0002,0005,-002,0002
0009,0002,0005,-002,0002
0003,0005,0003,0000,0005
0003,0005,0003,0000,0005
0003,0005,0003,0000,0005
-001,0004,-001,0001,0000
