delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,-004,0001,0001,0001,-001,0000,0001
0001,0001,-001,0000,0001,0001,0000,0000,0002
0001,0000,-001,0000,0001,0002,0000,0001,0003
0001,0001,-001,0002,0001,0002,0002,0000,0003
0001,0000,0000,0002,0001,0002,0002,0001,0001
0001,0001,0000,0001,0001,0002,0000,0001,0001
0001,0000,0000,0001,0000,0000,0000,0001,0002
0000,-001,0000,0001,0000,0000,0000,0001,0002
0000,-001,0000,0002,0000,0000,0001,0001,0002
0000,0001,0001,0002,0000,0001,0002,0001,0002
0000,0001,0002,0002,0002,0004,0002,-001,0002
0000,0001,0006,0002,0002,0004,-001,-001,0004
0001,0001,0009,0001,0002,0018,-001,0003,0011
0001,0005,0013,0001,0005,0019,-001,0004,0012
0002,0024,0013,0002,0028,0019,0001,0014,0012
0005,0067,0003,0006,0052,0007,0004,0025,0005
0005,0067,0003,0006,0052,0007,0004,0025,0005
0005,0013,0003,0006,0045,0007,0004,0026,0005
0005,0006,0003,0006,0031,0007,0004,0026,0005
0005,0006,0003,0006,0021,0007,0004,0022,0005
0005,0006,0003,0006,0016,0007,0004,0017,0005
0011,0006,0003,0015,0012,0007,0023,0010,0005
0011,0005,0001,0015,0008,0007,0023,0007,0005
0005,0002,0001,0005,0003,0006,0009,0003,0002
0004,0000,0000,0003,0002,0004,0006,0002,0000
0001,0000,0000,0002,0001,0002,0003,0001,0000
0001,0000,0000,0002,0001,0001,0002,0001,0000
0001,0000,0000,0002,0001,0002,0003,0001,0001
0001,0000,0000,0002,0000,0001,0000,0000,0001
0001,0000,-001,0001,0001,0002,0000,0000,0002
0001,0000,-001,0001,0000,-001,0000,0000,0001
0001,0001,0000,0002,0001,-001,0001,0000,-002
0001,0001,0000,0002,0001,-001,0002,0001,-002
0002,0001,0000,0002,0001,0001,0002,0001,0000
0001,0001,0000,0002,0000,0001,0001,0001,0000
0002,0001,0001,0002,0000,0001,0001,0000,-001
-001,0000,0000,0002,0000,0002,0001,0000,-001
0003,0000,-001,0002,0000,0002,0000,0000,0001
0003,0000,-001,0002,0000,0000,0000,0000,0001
0003,0000,0000,0002,0000,0000,0001,0000,0001
0000,-001,0000,0002,0000,0000,0001,0000,0000
0000,-001,-001,0002,0000,0001,0002,0000,0000
-001,-001,-001,0002,0001,0001,0001,-001,0000
0003,0000,-001,0002,0001,-001,0001,0000,0000
0002,0000,-001,0001,0001,-001,0001,0000,0000
0002,0000,0001,0001,0000,0002,0000,0000,0000
0000,-001,0001,0001,0000,0002,0001,0001,0000
0000,-001,0001,0001,0000,0002,0000,0001,0000
0001,-001,0001,0002,0000,0001,0000,0001,0000
0001,0000,0001,0002,0000,0001,0000,0001,0003
0001,0000,-001,0000,0000,0001,0002,0001,0003
0001,0000,-001,0000,0000,0001,0002,-001,0003
0000,0000,0000,0003,0002,0001,0002,-001,0001
0000,0000,0001,0003,0000,0000,0003,-001,0001
0000,0001,0002,0003,0000,-001,0000,0002,0001
