delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,0001,-001,0000,0000,0000,0000
-002,0001,0000,0001,-001,0000,0000,0000,0000
-002,0001,0000,0001,-001,-002,0000,0000,0000
-002,0000,0000,0001,-001,-001,0000,0000,0002
-001,-001,0000,0003,-002,-001,0000,0000,0003
0000,-001,0000,0003,-002,-001,0000,0000,0003
0000,-002,0000,0001,-002,-001,0000,0000,0003
0000,-002,0001,0000,0000,0002,0000,0000,0003
0000,-002,0002,0001,0000,0002,0000,0000,0004
0000,-001,0002,0001,0000,0003,0000,0000,0004
-002,0002,0007,0001,0000,0009,0000,0000,0011
-002,0002,0014,0001,0001,0013,0000,0002,0011
-002,0002,0014,0001,0003,0015,0001,0004,0012
0000,0011,0009,0002,0013,0015,0004,0009,0012
0004,0016,0005,0002,0027,0009,0004,0012,0011
0004,0016,0001,0006,0032,-001,0004,0016,0003
0004,0016,0001,0006,0032,-001,0004,0016,0003
0004,0016,0001,0006,0031,-001,0004,0016,0003
0004,0016,0001,0006,0023,-001,0004,0016,0003
0004,0016,0001,0006,0020,-001,0004,0016,0003
0003,0003,0001,0006,0006,-001,0030,0012,0003
0000,0001,0000,0005,0002,-003,0030,0002,0006
0000,0001,0000,0005,0002,-003,0019,0002,0006
0000,0001,0000,0005,0002,-003,0011,0002,0006
0000,0000,0000,0004,0001,-003,0007,0001,0005
-001,-001,0001,0003,-001,-002,0004,0000,0003
0001,0000,0002,0001,-002,-002,0001,-002,0001
0001,-001,0001,0001,-002,0000,0001,0000,0001
0001,-001,0001,0001,0000,0000,0002,-001,0001
0000,-002,0000,0001,0000,0000,0002,-001,0001
0000,-002,0000,0001,0000,0001,0002,-001,0001
0001,-002,0000,0001,0000,-001,0001,-001,0002
0001,-002,0000,0001,0000,-001,-001,-001,0002
0000,-002,0000,0002,-001,-001,-001,-001,0004
-001,-001,0000,0000,-001,-001,-001,-002,0004
-002,-001,0000,0000,-001,-001,-001,-002,0004
-002,-001,0000,0000,-001,0000,-001,-002,0002
-002,0000,0000,0001,-001,-002,-001,0000,0000
-002,0000,0000,0001,-001,-003,-001,0000,0001
-002,0000,0001,0001,-001,-003,-001,0000,0001
-002,0000,0001,0002,0000,-003,-001,-003,0001
-002,0000,0001,0002,0000,0000,0002,-002,0002
-002,0000,0001,0001,0000,-001,0001,-002,0002
-001,-001,0001,-001,0000,0000,0002,-001,0003
-001,-001,-001,-001,0000,-001,0001,-001,0001
-001,-001,-001,-001,-002,0001,0001,-001,0002
-001,-002,0001,-001,-002,-003,-002,0001,0002
-001,-001,0001,0000,-003,-003,0001,0001,0002
0000,-001,0000,0000,0000,-003,0001,0002,0001
-001,0000,-001,0000,0000,0000,0002,0000,0001
-001,0000,0000,0000,0000,0000,0002,0000,0002
-001,0000,0000,0001,-003,-004,0002,0000,0002
-001,-001,0000,0001,-003,-004,0000,0001,0002
-001,-001,0000,0001,-002,-001,0000,0001,0002
-002,-001,0000,0001,-001,0000,0000,0001,0002
