delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,0000,0002,0000,0002,0003,0000,-001
0001,0002,0000,0002,0002,0002,0002,0001,0001
0001,0002,-001,0002,0002,-001,0001,0001,-001
0001,0002,-001,0001,0001,-001,0001,0001,0001
0001,0002,0001,0002,0001,0003,0003,0001,0000
0001,0002,0001,0002,0001,0003,0003,0002,0000
0001,0002,0001,0004,0001,0002,0007,0003,0000
0004,0004,0001,0005,0003,0002,0008,0003,0002
0005,0004,0001,0007,0005,0003,0012,0003,0002
0005,0004,0001,0011,0005,0004,0013,0005,0004
0005,0005,0001,0011,0008,0003,0013,0010,0003
0006,0007,0000,0011,0015,0003,0010,0012,0004
0005,0011,0000,0004,0015,0003,0005,0012,0007
0004,0011,0008,0003,0014,0017,0004,0011,0019
0001,0005,0014,0001,0004,0022,0001,0003,0019
0000,0002,0014,0001,0003,0022,0001,0001,0013
-001,0002,0007,0000,0003,0013,0001,0001,0006
-001,0002,0002,0000,0001,0008,0000,0001,0006
0000,0002,-002,0000,0001,0003,0000,0001,0004
0000,0002,-001,0000,0001,0003,0000,0002,0002
0000,0002,-001,0001,0002,0002,0000,0000,0001
0002,0002,-001,0001,0001,0004,0000,0001,0001
0002,0003,-001,0001,-001,0002,0000,0000,0002
0002,0003,-001,0001,-001,0004,-002,0001,0003
0002,0002,-001,0001,0001,0004,-002,0001,0004
0001,0002,0002,0001,0001,0004,0000,0001,0004
0000,0002,0002,0001,0001,0004,0001,0001,0004
0001,0002,0002,0001,0001,0004,0000,0001,0006
0002,0002,0002,0001,0001,0010,0001,0002,0008
0002,0003,0002,0001,0004,0010,0001,0003,0008
0001,0003,0002,0001,0005,0009,0001,0004,0009
0000,0003,0002,0003,0005,0006,0001,0011,0009
-001,0003,0000,0003,0003,0002,0001,0011,0005
-001,0003,0000,0002,0002,0002,0001,0009,0003
0001,0003,-001,0002,0001,0002,0002,0005,0001
0001,0003,0000,0002,0000,0002,0002,0002,0000
0001,0002,-001,0003,0000,0001,0002,0001,0000
0000,0002,0001,0001,0000,0000,0002,0000,0000
0000,0002,0001,0002,0000,0000,0001,0000,-001
0000,0002,0002,0002,0000,0001,0001,0001,0000
0000,0001,0002,0002,-001,0001,0001,0001,-002
0001,0001,0001,0003,0001,0001,0001,0001,0000
0001,0001,0000,0002,0000,0001,0000,0001,0000
0001,0002,0000,0002,0000,0001,0000,0001,0000
0003,0002,0000,0002,0000,0001,0000,0001,0002
0002,0002,0002,0001,0000,0001,0002,0001,0003
0002,0002,0000,0000,0000,-001,0000,0001,0003
0001,0002,0000,0000,0000,-002,0002,0001,0001
0001,0002,0000,0002,0000,-002,0000,0001,0001
0000,0002,0001,0002,0000,0002,0001,0001,0001
0000,0002,0001,0002,-001,0002,0001,0001,0001
0000,0002,0001,0001,-001,0002,0002,0001,0001
0000,0002,0001,0001,0001,0002,0002,0002,0001
0000,0002,0001,0001,0001,0002,0001,0001,0000
0000,0002,0001,0001,0001,0002,0001,0002,0000
