delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0000,0000,0001,0001,0000,0000
0000,0000,0001,0000,0000,0001,0001,0000,0000
0000,0000,-001,0000,-001,0001,0001,0001,0000
0000,0000,0001,0000,0000,0001,0002,0001,0000
0002,0000,0001,0000,0000,0001,0003,0001,0000
0002,0000,0001,0000,0000,0002,0003,0001,0000
0000,0000,0002,0000,0000,0002,0003,0001,0001
0000,0000,0002,0001,0001,0004,0003,0001,0002
0000,0000,0002,0001,0000,0003,0004,0000,0002
0001,0000,0002,0002,0001,0003,0004,0002,0002
0001,0000,0005,0002,0001,0002,0004,0000,0001
0001,0000,0005,0004,0002,0002,0006,0002,0001
0001,0000,0002,0003,0003,0002,0013,0004,0001
0001,0000,0002,0005,0004,0004,0015,0007,0002
0005,0001,0002,0008,0004,0003,0024,0007,0002
0005,0001,0002,0008,0004,0005,0024,0010,0003
0005,0001,0004,0011,0005,0006,0014,0029,0003
0007,0003,0004,0013,0016,0006,0006,0058,0007
0007,0003,0004,0013,0016,0006,0006,0058,0007
0007,0003,0004,0013,0016,0006,0006,0054,0007
0007,0003,0004,0013,0016,0006,0006,0046,0007
0007,0003,0004,0013,0016,0006,0006,0036,0007
0007,0003,0004,0013,0016,0006,0006,0028,0007
0003,0010,0004,0003,0017,0007,0005,0016,0009
-002,0010,0000,0003,0017,0010,0000,0007,0011
-002,0010,0000,0003,0017,0010,0000,0005,0011
-002,0010,0000,0003,0017,0010,0000,0004,0011
-002,0010,0000,0003,0017,0010,0000,0004,0011
-002,0010,0000,0003,0017,0010,0000,0004,0011
-002,0010,0000,0003,0017,0010,0000,0004,0011
0000,0002,0015,0000,0003,0012,0000,0002,0011
0000,0001,0015,-001,0002,0012,0000,0001,0006
0000,0001,0012,0000,0003,0010,0000,0000,0004
0001,0001,0000,0000,0001,0006,0000,0000,0004
0001,0002,0000,0001,0001,0005,0001,0000,0004
0000,0001,0001,0000,-001,0004,0001,0000,0004
0000,0000,0001,-002,0001,0002,0001,0000,0002
0000,-001,0001,-002,0001,0002,0001,0000,0002
0000,0000,0002,-001,0001,0001,0001,0000,0002
0001,-001,0002,-001,0000,0000,0000,0000,0002
0001,-001,0002,-001,0000,0000,0000,0000,0002
0001,-001,0003,0001,0000,0002,0000,0000,0001
0000,0000,0003,0002,0000,0002,0000,-001,0002
-001,0000,0003,0001,0000,0003,0000,-001,0002
0000,0000,0001,0001,-001,0002,0000,0000,0002
-001,-001,0001,0001,-001,0003,0000,0000,0002
0000,-001,0001,0001,-001,0002,0000,0000,0002
-001,0000,0001,0001,0000,0002,-001,0000,0000
0000,0000,0001,0001,0000,0002,-001,0000,0002
0000,0000,0001,0000,0000,0003,-001,0000,0001
0000,0000,0001,0000,0000,0003,0001,-001,0001
0000,0000,0001,0001,0000,0002,0001,0000,0001
0000,0000,0001,0001,-001,0001,0000,0000,0001
0002,0000,0000,-001,0000,0002,0000,0000,0001
0002,0000,0000,-001,0000,0001,-001,0001,0001
