delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0002,0000,0001,0002,0002,0001,0000
0000,0001,-001,0000,0001,0000,0003,0001,-001
0000,0001,-002,0000,0001,0000,0003,0001,-001
0000,0001,-002,0001,0001,0002,0004,0000,-001
0000,0001,-001,0001,0001,0002,0003,0000,-001
0001,0001,0000,0001,0001,0002,0004,0000,-001
0001,0001,0000,0000,0000,0000,0002,0001,-001
0000,0001,0000,0001,0002,0000,0004,0001,-001
0000,0000,-001,0001,0002,0000,0004,0001,0000
0001,0000,-001,0003,0002,0000,0004,0002,0000
0002,0001,0000,0003,0002,0000,0005,0002,0000
0002,0001,0000,0002,0002,0000,0006,0002,0001
0001,0001,0000,0002,0004,0002,0011,0003,0001
0001,0002,0000,0002,0004,0002,0015,0003,0000
0002,0002,0000,0006,0004,0002,0025,0007,0000
0003,0003,0001,0011,0005,0003,0028,0009,0002
0003,0003,0001,0011,0005,0003,0028,0009,0002
0003,0003,0001,0011,0005,0003,0028,0009,0002
0003,0003,0001,0011,0005,0003,0025,0009,0002
0003,0003,0001,0011,0005,0003,0024,0009,0002
0006,0004,0002,0020,0010,0003,0021,0021,0002
0006,0005,0002,0020,0019,0005,0014,0027,0002
0005,0009,0004,0015,0031,0005,0011,0027,0002
0005,0009,0004,0015,0031,0005,0011,0026,0002
0005,0009,0004,0015,0036,0005,0011,0024,0002
0005,0009,0004,0015,0037,0005,0011,0020,0002
0005,0009,0004,0015,0036,0005,0011,0020,0002
0005,0009,0004,0015,0035,0005,0011,0020,0002
0005,0009,0004,0015,0029,0005,0011,0020,0002
0005,0024,0004,0006,0027,0009,0005,0016,0008
0002,0024,0009,0003,0019,0021,0003,0010,0014
0002,0012,0018,0003,0010,0023,0001,0001,0014
0002,0012,0018,0003,0009,0023,0001,0001,0014
0002,0012,0018,0003,0007,0023,0001,0001,0014
0002,0012,0018,0003,0006,0023,0001,0001,0014
0002,0012,0018,0003,0006,0023,0001,0001,0014
0002,0012,0018,0003,0004,0023,0001,0001,0014
0001,0003,0013,0001,0002,0019,0002,0001,0003
0000,0003,0009,0000,0002,0007,0002,0000,0003
0000,0002,0007,0000,0002,0006,0002,0000,0001
-001,0001,0003,0000,0001,0004,0002,0000,-001
-001,0001,0002,0000,0001,0002,0002,0000,-001
-002,0001,0001,0000,0000,0002,0002,0000,0000
0000,0002,0000,0000,-001,0002,0002,0000,0000
0000,0002,0000,0000,-001,0003,0001,0000,0000
0000,0002,0002,-001,-001,0003,0002,0000,-001
0000,0001,0002,-001,0001,0003,0005,0000,-001
0000,0001,0001,0000,0000,0001,0005,0000,-002
0001,0001,-001,0000,0000,-001,0001,0000,-002
0001,0001,-001,0000,0000,-001,0000,0000,-002
0001,0001,0000,-001,0001,0001,0001,0001,-002
0000,0001,0000,0000,0001,0001,0001,0001,-002
0000,0000,0001,0000,0001,0000,0001,0001,-002
0001,0000,0000,0001,0001,0000,0002,0001,-002
0001,0000,0000,0001,0000,-001,0001,-001,-001
