delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-003,0001,0001,-002,-001,-001,-001,-001,0001
-004,0001,0001,-002,-001,0000,-001,-001,0001
-002,0001,0000,-001,-002,0000,-001,0000,0000
-002,0001,0000,-001,-002,-001,-002,-002,0000
-002,0001,-001,-001,-002,-002,0000,0000,0000
-001,0000,-001,-002,-002,-002,0000,0000,0001
-001,0000,-001,-001,-002,0000,0000,0000,0002
-001,0000,0000,0000,-002,0001,0000,0001,0002
0001,0002,0000,0000,-001,0000,0000,0000,0002
0001,0002,0000,0001,-001,0002,0002,0001,0002
0003,0002,0001,0003,0001,0003,0004,0000,0002
0006,0002,0001,0004,0002,0004,0005,0001,0003
0011,0003,0002,0008,0003,0005,0006,0003,0004
0014,0006,0002,0018,0006,0005,0013,0003,0004
0014,0006,0002,0021,0006,0002,0017,0004,0004
0011,0010,0002,0021,0011,0002,0017,0007,0004
0007,0019,0004,0015,0020,0004,0013,0015,0004
0002,0019,0004,0002,0020,0005,0005,0018,0005
0002,0004,0006,0001,0017,0011,0004,0018,0012
0000,0004,0006,0000,0006,0011,0000,0009,0017
-002,0002,0002,0000,0000,0006,0000,0001,0017
-002,0001,0002,0000,-002,0003,0000,0000,0010
-002,0001,0002,-001,-002,0001,-002,0000,0005
-001,0001,-001,-002,-002,0000,-002,-001,0001
-001,0001,-001,-002,-002,-001,-002,-001,0001
-001,0002,0000,-002,-002,-001,-002,-001,0001
-002,0001,0000,-002,-002,-001,-002,-001,0000
-002,0002,0001,-003,-002,0000,-001,-001,0001
-002,0001,0000,-003,-002,0000,-001,-001,-001
-002,0001,0000,-002,-002,-002,-001,0000,0001
-002,0001,0000,-002,-002,-002,-001,0000,0001
-001,0000,0001,-001,-001,0000,-001,0000,0001
-001,0001,0001,0000,0000,0000,-001,-002,0001
-001,0001,0000,-001,-001,0000,-001,-002,0001
0002,0001,0000,0000,-001,-002,-001,-002,0002
0002,0001,0001,0000,-002,-002,-001,0000,0002
0001,0000,0001,0000,-003,-002,0000,0001,0002
0000,0001,0001,0000,-003,-002,0000,0000,0001
-001,0000,0000,-001,-001,-002,0001,0000,0001
-001,0003,-001,-001,0000,-001,0000,0000,0001
-001,0001,0000,-001,-001,-001,-001,-001,0003
0001,0001,-001,0000,0000,-001,-001,-001,0003
0000,0001,0000,-001,0001,0001,0000,0000,0003
0001,0001,0001,-001,0001,0000,0000,0001,0003
0001,0001,0001,-001,-001,0001,0000,0002,0002
0001,0003,0002,0000,-001,0000,0001,0004,0003
0001,0001,0002,0001,0000,0000,0001,0002,0001
0002,0001,0002,0002,0000,-001,0002,0000,0002
0002,0000,0001,0001,0000,-001,0003,0000,0001
0002,0000,0001,0001,-002,0000,0003,-001,0002
0001,0000,-002,0000,-002,0000,0000,-001,0003
0000,0000,0001,0000,-002,-001,0000,-001,0003
0000,0000,0001,0000,-002,-001,0000,-001,0002
0000,0001,0001,0001,-001,-001,-002,-001,0001
0001,0001,-001,-001,-001,-001,-002,-002,-001
