delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,-001,0001,0000,0001,0000,0000
0001,0000,0000,-001,0000,0001,0002,0000,0000
0001,0000,0000,-001,0000,0001,0001,0000,0000
0001,0001,0000,0000,0001,0001,0002,-001,0002
0001,0001,0000,0000,0001,0001,0002,0001,0002
0001,0001,0002,0000,0001,0000,0002,-001,0002
0000,-001,0002,0000,0001,0000,0003,-002,0000
0000,-001,0002,0000,-001,0000,0003,-002,0001
0000,0000,0001,0000,-001,0001,0004,0002,0001
0000,0001,0002,0002,0002,0001,0004,0002,0001
0000,0001,0002,0003,0002,0002,0005,0002,0000
0002,0002,0003,0004,0004,0001,0010,0005,0000
0002,0002,0003,0004,0007,0004,0010,0013,0002
0002,0002,0004,0003,0007,0005,0005,0013,0008
0001,0002,0008,0003,0005,0016,0003,0007,0022
0001,0002,0008,0000,0002,0016,0001,0001,0022
0001,0002,0003,0000,0002,0003,0001,-001,0007
0000,0002,0002,-001,0000,0002,0002,-001,0004
0000,0001,0002,-001,0000,0001,0002,0001,0001
0000,0001,0002,0000,0000,0000,0001,0001,0001
0001,0001,0000,0001,0000,0000,0000,0000,0001
0001,0001,0000,0001,0000,0000,0000,0000,0001
0000,0000,0000,0000,0000,0000,0000,0000,0001
0000,0000,0001,-001,0000,-001,0001,0000,0001
0000,0000,0000,0000,0000,-001,0002,0000,0002
-001,0001,0001,0000,0001,-001,0002,-001,0003
-001,0000,0002,0001,0001,-001,0002,0000,0002
0000,0001,0002,0001,0001,-002,0002,0000,0003
0000,0001,0002,0000,0001,-002,0001,0002,0002
0000,0002,0002,0000,0001,-002,0001,0000,0002
0000,0001,0002,0000,0000,0002,0002,0000,0001
0000,0001,0001,0000,0000,0002,0002,0000,0001
0000,0001,0001,0000,0000,-002,0001,0000,0001
0000,-001,0000,0000,-001,-002,0001,0000,0001
0001,0001,0000,0000,0000,-001,0001,0000,0000
0000,0001,0000,0000,0000,-001,0001,0000,0000
0000,0001,0001,0000,0000,-002,0000,0000,0000
0000,0002,0002,0000,0002,-002,0000,0000,0001
0001,0002,0002,0000,-001,-001,0000,0000,0001
0001,0002,0002,0000,-001,-001,0001,0000,0001
0001,0000,0002,0000,-001,-003,0001,0000,0001
0001,0000,0001,0000,-001,-003,0002,0000,0002
0001,0000,0003,0000,-001,0000,0001,0000,-001
0000,0000,0002,0000,-001,0000,0001,-001,0001
0000,0001,0002,0000,0000,0000,0001,-001,0001
0000,0001,0002,0000,0001,-002,0001,0000,0001
0000,0000,0002,0000,0001,-001,0001,0000,0001
0000,0000,0002,0000,0001,-001,0001,0000,0001
-001,0000,0002,0000,0000,-001,0001,-001,0001
0000,0000,0000,0000,0000,-001,0001,0001,0000
0000,0000,0002,0000,0000,-001,0001,0001,-001
0000,0000,0001,0000,0000,-001,0001,0001,-001
0001,0001,0003,0000,0001,-001,0000,0000,-001
0001,0002,0001,0000,0001,-001,0000,0000,-002
0001,0002,0001,-001,0001,-001,0001,0000,0000
