delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,0001,0000,0000,0001,0001,0001
0002,0001,-002,0001,0001,0001,0001,0001,0001
0002,0000,-001,0000,0001,0001,0001,-001,0000
0002,0001,0001,0000,0001,0001,0002,-001,0000
0000,-001,0001,0001,0000,0002,0002,-001,0001
0001,0000,-003,0001,0000,0002,0002,0000,0002
0001,0000,-003,0001,0000,0002,0002,0001,0002
0002,0001,-002,0001,0000,-001,0002,0001,0002
0002,0001,-002,0001,0001,-001,0006,0001,0002
0002,0001,-001,0003,0001,0002,0006,0001,0002
0003,0001,-001,0003,0002,0002,0006,0003,0002
0003,0001,0000,0003,0002,0004,0009,0003,0002
0002,0001,-001,0005,0002,0004,0014,0003,0002
0002,0002,0000,0006,0002,0004,0015,0004,0002
0004,0003,0001,0006,0003,0004,0020,0004,0002
0005,0004,0001,0009,0005,0003,0024,0004,0002
0005,0004,0001,0015,0005,0002,0027,0008,0002
0005,0004,0004,0015,0004,0000,0027,0008,0001
0005,0004,0004,0015,0004,0000,0027,0008,0001
0005,0004,0004,0015,0004,0000,0027,0008,0001
0005,0004,0004,0015,0004,0000,0026,0008,0001
0005,0004,0004,0015,0004,0000,0025,0008,0001
0005,0004,0004,0015,0004,0000,0025,0008,0001
0004,0001,0002,0020,0008,0002,0021,0016,0002
0004,0001,0002,0020,0008,0002,0019,0016,0002
0003,0004,0001,0015,0015,0001,0013,0026,0002
0003,0005,0001,0007,0022,0001,0008,0036,-001
0003,0005,0001,0007,0022,0001,0008,0036,-001
0003,0005,0001,0007,0022,0001,0008,0038,-001
0003,0005,0001,0007,0022,0001,0008,0039,-001
0003,0005,0001,0007,0022,0001,0008,0040,-001
0003,0005,0001,0007,0022,0001,0008,0040,-001
0000,0008,0003,0003,0049,0004,0003,0036,0007
0000,0010,0003,0002,0049,0009,0003,0034,0013
0000,0010,0003,0002,0043,0009,0003,0034,0013
0000,0010,0003,0002,0035,0009,0003,0034,0013
0000,0010,0003,0002,0031,0009,0003,0034,0013
0000,0010,0003,0002,0025,0009,0003,0034,0013
0000,0010,0003,0002,0019,0009,0003,0034,0013
0001,0004,0003,0000,0010,0029,0003,0016,0042
0001,0004,0006,-001,0005,0057,0000,0009,0042
0001,0004,0006,-001,0005,0069,0000,0006,0042
0001,0004,0006,-001,0005,0071,0000,0006,0039
0001,0004,0006,-001,0005,0075,0000,0006,0039
0001,0004,0006,-001,0005,0075,0000,0005,0039
0001,0004,0006,-001,0005,0075,0000,0004,0039
0000,0004,0008,0000,0004,0072,0000,0003,0036
-001,0001,0008,0000,0001,0052,0000,0002,0031
-001,0000,0007,0000,0001,0025,0000,0002,0030
0000,0000,0003,0000,0001,0017,-001,0002,0025
0001,0000,0002,0000,-001,0011,-001,-001,0017
0001,0000,0002,0000,-001,0010,-001,-001,0017
0001,0000,0002,0000,-001,0009,-001,-001,0016
0001,0000,0002,0000,-001,0009,-001,-001,0015
0001,0000,0002,0000,-001,0009,-001,-001,0014
