delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,-001,0002,0000,0001,-001,0002,-001,0002
0002,0001,0000,0000,0001,0001,0000,-002,0002
0002,0001,-001,0000,0001,0001,0000,-002,0002
0002,0001,-001,0000,0001,0001,0000,-002,0002
0002,-001,0001,0000,0000,-001,0000,-001,0000
0002,-001,0001,0000,0000,-001,0000,-001,0000
0002,0000,0001,0000,0001,-001,0001,0000,0002
0002,0000,0001,0000,0001,0000,0001,0000,0002
0002,0001,0001,0000,0001,0000,0001,0000,0002
0002,0000,0000,0000,0001,0001,0002,0000,0002
0002,0001,0000,0000,0001,0001,0002,0001,0002
0003,0002,0000,0000,0001,0001,0002,0001,0002
0006,0002,0000,0004,0002,0005,0005,0002,0004
0008,0003,0002,0012,0005,0005,0012,0002,0004
0019,0003,0002,0022,0006,0005,0013,0002,0005
0019,0010,0002,0022,0014,0005,0013,0010,0005
0003,0010,0006,0004,0014,0005,0003,0010,0006
0003,0005,0006,0001,0007,0011,0001,0006,0007
0003,0002,0005,0000,0001,0011,0001,0003,0007
0002,0001,0004,-002,0000,0003,0001,0000,0007
0002,0001,0002,-002,0000,0001,0001,0000,0006
0002,0001,0001,-001,0000,0001,0001,0000,0004
0000,0001,0002,-001,0000,-001,0001,-001,0003
0000,0000,0001,-001,0001,-001,0001,-001,0004
0003,0000,0001,-001,0001,-001,0000,-001,0003
0003,0000,0000,-001,-001,0001,0001,-001,0003
0002,0000,0000,-001,-001,-002,0001,-001,0003
0001,-001,0000,-001,0000,0001,0003,-001,0002
0001,-002,0000,-001,0000,-001,0001,-001,0001
0001,-001,0001,-001,0000,-001,0001,0000,0001
0002,-001,0002,0000,0000,-002,0000,0000,0000
0002,0000,0002,0000,0000,-002,0000,0000,0000
0001,0001,0000,-001,0000,-002,0000,0000,0000
0000,0000,0000,-001,0000,0000,0000,0000,0002
0001,0000,0000,-001,0000,0000,0000,-002,0002
0001,-001,0000,0000,-001,0000,0001,0000,0002
0002,-001,0002,-002,0000,-002,-001,-003,0001
0002,-001,0002,-002,-001,-001,0000,0000,0002
0000,-001,0002,-002,0000,-001,0000,0000,0002
0000,0000,0000,-001,-001,0000,0000,0000,0002
0000,0000,0000,-001,0000,0001,0001,-001,0002
0001,0000,0000,0000,0000,0001,0001,-001,0002
0000,-001,0000,-001,0000,0001,0002,0000,0002
0001,-001,0000,-001,0000,-001,0002,0000,0002
0001,0000,0000,-001,0000,-001,0002,0000,0002
0001,0000,0002,-001,-001,0000,0002,0000,0004
0001,0000,0002,-001,0001,0000,0000,0000,0004
0002,0001,0001,-001,0001,0000,-001,0000,0001
0002,-001,0001,-001,0001,0000,-001,0000,0001
0002,-001,0001,-002,0000,-002,0000,0000,0002
0001,-001,0001,0000,0000,-002,0000,0000,0002
0002,-001,0001,-001,0000,-002,0000,0000,0002
0001,-001,0001,-001,0000,-002,0001,0000,0002
0002,0000,0001,-001,-001,-002,0002,0001,0002
0000,0000,0001,-001,-001,-002,0002,-001,0002
