delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0002,0000,0001,0001,0001,0001,0000,-001
0000,0002,0001,0003,0001,0002,0001,0000,-001
0002,0001,0002,0003,0001,0002,0003,0000,-001
0002,0001,0001,0004,0001,0001,0003,0000,0000
0000,0001,0002,0003,0001,0001,0003,0000,0001
0000,0003,0001,0004,0001,0001,0003,0002,0001
0002,0003,0002,0003,0001,0003,0003,0002,0002
0002,0003,0001,0002,0002,0003,0005,0002,0001
0002,0001,0002,0002,0002,0004,0005,0003,0002
0004,0001,0001,0006,0002,0004,0008,0004,0002
0004,0003,0002,0006,0003,0004,0009,0004,0002
0006,0005,0001,0010,0005,0003,0012,0004,0002
0007,0005,0001,0014,0007,0003,0012,0006,0003
0007,0007,0001,0014,0010,0002,0012,0013,0003
0007,0008,0003,0013,0021,0003,0006,0017,0003
0004,0018,0005,0004,0021,0003,0004,0017,0006
0002,0018,0009,0004,0018,0016,0000,0015,0015
0002,0010,0025,0002,0007,0027,0000,0005,0026
0002,0003,0025,0002,0001,0027,0003,0003,0026
0002,0003,0022,0002,0001,0025,0003,0003,0022
0002,0003,0022,0002,0001,0022,0003,0003,0021
0000,0003,0014,0002,0001,0020,0002,0002,0018
0000,0003,0006,0001,0001,0012,0001,0001,0010
0000,0003,0004,0000,0002,0006,0001,0001,0005
0000,0001,0004,0000,0002,0006,0000,0001,0005
0000,0001,0002,0000,0000,0005,0000,0000,0005
0001,0001,0002,0001,0000,0003,0001,0000,0004
0001,0001,0002,0001,0000,0002,0001,0000,0003
0001,0002,0001,0002,0000,0002,0001,0001,0003
0003,0002,0001,0002,-001,0003,0002,0001,0002
0003,0002,0001,0002,0000,0004,0001,0001,0002
0000,0002,0002,0001,-001,0004,0000,0000,0003
-001,0002,0002,0001,-001,0005,0000,0000,0003
-001,0002,0003,0001,-001,0005,0001,0000,0004
0000,0002,0003,0002,0000,0007,0001,0000,0010
0000,0002,0003,0002,0002,0007,0001,0000,0014
0000,0002,0003,0002,0001,0007,0001,0002,0014
0001,0002,0002,0002,0002,0005,0001,0002,0011
0002,0002,0001,0002,0001,0004,0001,0005,0009
0002,0002,0001,0002,0002,0002,0002,0005,0008
0002,0003,0001,0002,0002,0002,0002,0005,0006
0003,0003,0002,0002,0002,0002,0002,0004,0003
0003,0003,0001,0002,0002,0002,0002,0005,0003
0002,0002,0001,0003,0002,0002,0002,0003,0003
0002,0001,0000,0002,0002,0002,0002,0003,0002
0001,0001,0000,0003,0001,0004,0002,0001,0002
0001,0001,0001,0001,-001,0001,0002,0000,0000
0001,0002,0001,0000,-001,0001,0002,0001,0000
0001,0002,0001,0000,-001,0001,0004,0002,0000
0000,0002,0001,0002,0001,0001,0001,0002,0000
0000,0002,0001,0002,0001,0002,0003,0002,0000
0000,0002,0001,0002,0001,0002,0000,0001,0002
0000,0002,0000,0002,0000,0001,0001,0001,0002
0000,0001,0000,0002,0000,0001,0001,0001,0002
0000,0001,0000,0002,0000,0000,0001,0000,0002
