delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,-001,0001,0000,-002,0001,0000,0002
0001,0002,-002,0001,0000,0000,0001,-001,0000
0001,0002,-002,0000,0000,0001,0001,-001,0000
0001,0002,-002,0000,0000,0001,0001,0000,0000
0001,0001,-002,0000,0000,-001,0001,0000,0000
0001,0001,0000,0000,0000,0000,0000,0000,0000
0000,0001,-001,0000,0000,0002,0000,0000,0000
0000,0001,0001,-001,0000,0002,0000,0000,0001
0000,0000,0000,0000,0001,0002,0001,-002,0001
0002,0000,0001,0000,0001,0002,0002,0000,0003
0004,0001,0001,0003,0002,0002,0001,0001,0000
0004,0002,0002,0003,0002,0002,0002,0001,0003
0007,0003,0003,0006,0004,0008,0006,0001,0002
0009,0004,0003,0010,0005,0009,0011,0002,0004
0017,0004,0003,0021,0007,0009,0022,0004,0004
0021,0005,0004,0028,0007,0007,0026,0006,0004
0030,0007,0004,0044,0007,0007,0026,0006,0004
0030,0007,0004,0049,0007,0007,0026,0006,0004
0029,0007,0004,0049,0007,0007,0024,0006,0004
0024,0007,0004,0039,0007,0007,0019,0006,0004
0017,0007,0004,0029,0007,0007,0019,0006,0004
0017,0007,0004,0021,0007,0007,0019,0006,0004
0006,0027,0004,0008,0030,0007,0008,0017,0004
0004,0035,0002,0003,0071,0007,0002,0028,0004
0004,0035,0002,0003,0071,0007,0002,0028,0004
0004,0019,0002,0002,0041,0007,0002,0025,0004
0004,0013,0002,0002,0021,0007,0002,0018,0004
0004,0013,0002,0002,0014,0007,0002,0018,0004
0004,0013,0002,0003,0014,0007,0002,0018,0004
0002,0005,0009,0000,0006,0014,0000,0006,0016
0002,0005,0009,0001,0002,0014,0000,0002,0016
-001,0002,0004,0000,0001,0007,0002,0000,0010
-001,0002,0004,0001,0001,0002,0002,0000,0007
-001,0001,0001,0001,0001,0002,0001,0000,0005
-001,0001,0001,0001,0001,0002,0001,0000,0004
-001,0000,0001,0000,0001,0002,0001,0000,0000
0001,0000,0001,0000,-001,0000,0001,-001,0000
0001,0000,0001,0000,-001,0000,0000,-001,0000
0001,0000,0001,0001,-001,0002,0000,-002,0001
0001,0002,0001,0001,0000,0002,0000,-002,0001
0001,0002,0002,0001,0001,0002,-001,-002,0002
0001,0001,0002,0001,0000,0001,-001,-002,0001
0001,0001,0002,0001,0000,0002,0000,-002,0001
0001,0001,0002,0000,0000,0002,0000,-001,0001
0000,0001,0002,0000,0001,0002,0000,-001,0002
0000,0001,0001,0000,0001,0000,0000,0000,0002
0000,0001,0000,-001,0000,0000,0000,0000,0002
0000,0001,0000,-001,0000,0002,0000,-002,0002
0000,0001,0000,0000,0000,0002,0001,-002,0003
0002,0001,0000,0000,0000,0002,-002,-002,0003
0000,0001,0000,0000,0000,0000,-001,-001,0002
0000,0002,0000,0000,-001,0000,-001,-001,0000
0000,0002,0000,0000,0000,0000,-001,-001,0000
0000,0002,0002,0000,0000,0000,-001,-004,0000
-001,0002,0003,0000,0000,0001,0000,-004,0001
