delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0002,-001,0000,-004,0000,0001,0001
0003,0001,0001,-001,0000,-003,-001,0000,0001
0001,0001,0000,-001,0000,-003,-001,-001,0002
0002,0001,0001,-001,0002,0000,0000,-001,-001
0000,0001,0002,-001,0002,0001,0001,0000,0003
0002,0002,0003,0000,0001,0001,0000,0000,0000
0002,0001,0003,0000,-001,0001,0001,0000,0000
0002,0001,0001,0000,0000,0000,0002,0001,0000
0002,0001,0001,0003,0000,0000,0003,0002,0000
0003,0001,0003,0003,0001,0003,0003,0002,0001
0004,0002,0003,0005,0002,0003,0007,0002,0003
0007,0004,0003,0006,0003,0004,0007,0004,0004
0009,0004,0003,0011,0004,0004,0012,0004,0004
0014,0004,0003,0017,0006,0004,0017,0004,0004
0018,0006,0003,0023,0009,0004,0021,0006,0005
0018,0007,0003,0030,0011,0001,0021,0009,0005
0017,0015,0004,0030,0016,0000,0019,0012,0004
0017,0015,0004,0023,0016,0000,0019,0012,0004
0017,0015,0004,0020,0016,0000,0019,0012,0004
0007,0018,0004,0014,0022,0000,0013,0015,0004
0003,0021,0004,0005,0034,0003,0007,0022,0005
0003,0021,0006,0002,0034,0003,0005,0023,0007
0003,0021,0006,0002,0033,0003,0005,0023,0007
0003,0021,0006,0002,0030,0003,0005,0023,0007
0003,0021,0006,0002,0023,0003,0005,0023,0007
0003,0021,0006,0002,0020,0003,0005,0023,0007
0003,0005,0012,0000,0007,0009,0001,0008,0013
0001,0004,0012,0000,0003,0012,0001,0004,0013
0000,0001,0007,-001,0002,0012,0001,0003,0012
0000,0001,0005,-001,0002,0007,0001,0003,0007
0000,0001,0002,-001,0002,0006,0001,0003,0006
0000,0001,0002,0000,0002,0000,0002,0001,0003
0001,0001,0002,0000,0002,0000,0002,0001,0003
0001,0001,0002,0000,0000,-002,0002,0001,0003
0000,0001,0001,0000,0001,-002,0001,0000,0003
0000,0001,0001,0000,0001,-002,0000,0000,0003
0001,0002,0003,-002,0001,-003,-001,0000,0003
0001,0001,0003,-002,0001,-001,0000,0001,0000
0001,0002,0001,-002,0001,-001,0000,0000,0000
0000,0001,0001,-001,0001,-001,0000,0000,0000
0001,0001,0001,0000,0001,0000,0000,-001,0003
0003,0001,0002,0000,0000,0000,0001,-001,0000
0003,0001,0002,0000,0000,0000,0002,0001,0003
0001,0001,0002,0001,0000,0000,0001,0001,0001
0001,0001,0000,0000,0000,-002,0000,0000,0002
0001,0001,0001,0001,0000,-002,0000,0000,0001
0001,0002,0000,0000,0000,-001,0000,0000,0000
0001,0001,0000,-002,0000,-001,0000,-001,0000
0000,0001,0000,-002,0000,-001,0000,-001,0000
0000,0000,0000,0000,0000,-001,0000,0000,-001
0001,0000,0000,0000,0000,0000,0001,0001,0002
0001,-001,0000,0000,0000,0001,0000,0001,0002
0001,0001,0000,0000,0000,0001,0001,0001,0002
0002,0001,0001,0001,0000,-001,0001,-001,0002
0002,0001,0000,-002,0000,-001,0001,0001,0000
