delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,0001,0000,0001,-002,0000,0001,0000
0001,0002,0000,-001,0000,-001,-001,0001,0000
0001,0002,0000,0000,0000,0001,-001,0001,0003
0001,0002,0001,0001,0001,0001,-001,0000,0000
0000,0003,0001,0001,0001,0001,0001,0001,0001
0001,0004,0000,0001,0001,0001,0001,0001,0001
0000,0003,0000,0000,0000,0001,0001,0001,0001
0001,0002,0000,0001,0000,0000,-001,0000,0002
0001,0002,0000,0001,0000,0000,-001,0000,0003
0001,0003,-001,0001,0001,0001,-001,0001,0003
0001,0003,0000,0002,0001,0003,0003,0002,0002
0003,0004,0000,0004,0002,0003,0003,0002,0002
0007,0004,0000,0009,0004,0003,0007,0002,0003
0008,0004,0001,0014,0005,0004,0012,0002,0003
0011,0007,0002,0021,0005,0005,0015,0004,0003
0012,0008,0003,0021,0011,0004,0015,0005,0004
0012,0011,0003,0011,0012,0000,0009,0018,0005
0006,0014,0003,0004,0021,0000,0003,0018,0006
0004,0014,0008,0004,0021,0010,0003,0015,0008
0004,0003,0008,0001,0006,0014,0001,0005,0010
0000,0003,0006,0000,0003,0014,0000,0002,0011
0000,0002,0005,-001,0002,0003,-001,0002,0011
0000,0002,0003,-001,0001,0002,-002,0000,0005
0000,0002,0001,-001,0001,0002,-002,0000,0005
0001,0002,-001,0000,0001,0000,-001,0000,0004
0000,0001,0001,0001,0000,0001,0000,0000,0003
0000,0000,0002,0001,0000,0001,0000,0000,0002
-002,0000,0002,0001,0000,0001,0001,0000,0002
-002,0001,0000,0000,0000,0001,0001,0002,0002
-002,0001,0000,0000,0000,0000,0001,0000,0002
-001,0001,0000,0001,-001,0001,0000,0002,0003
0000,0001,0000,0001,-001,0000,0000,-002,0003
0000,0001,0001,0001,-001,0000,-001,0002,0003
0000,0003,0002,0001,-001,0000,0001,-001,0000
-001,0003,0002,0001,-001,0000,-001,0000,0002
-001,0002,0002,0002,-001,0000,0000,0000,0002
0000,0001,0000,0000,0000,0000,-001,0000,0002
0001,0002,0000,0000,0000,0000,0001,0001,0000
0000,0002,-001,0000,0000,0000,0001,0000,0000
0001,0002,-001,0000,-001,0000,0001,0001,0000
0001,0002,-001,0000,-001,0000,0001,0001,-001
0001,0002,0000,0000,-001,0000,0000,0001,-001
0001,0001,0000,0001,0000,0000,0001,0001,0000
0001,0002,0002,0001,-001,-001,0001,0000,0001
0001,0002,0000,0000,0000,-001,0001,0000,0000
0002,0002,0002,0000,0001,0002,0001,0000,0001
0002,0003,0000,0001,0001,0002,-001,0000,0001
0002,0002,0001,0001,0001,0000,0001,0001,0001
0002,0002,0001,0001,0000,-002,-001,-001,0001
0002,0001,0001,0001,0000,-001,0000,0001,0002
0002,0001,-001,0000,0000,-001,-001,0001,0002
0002,0001,-002,0000,0000,-001,0000,0001,0002
0002,0000,-002,0000,0000,0001,0000,0001,0002
0002,0000,-001,0001,0000,0002,0002,0000,0001
0002,0003,0000,0001,0001,0001,0002,0000,0001
