delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,-004,-001,0000,0001,0002,0000,0001
-001,0001,0001,-001,0000,-002,0002,0001,0001
-001,0005,0002,-001,0000,-002,0002,-001,0001
0000,0001,0002,-002,0000,-002,0002,-001,0001
0002,0002,0003,-002,0000,-002,0002,-001,0003
0002,0001,0000,0000,0000,-002,0003,0001,0001
0003,0002,0002,0001,0002,0000,0003,0001,0001
0003,0001,0001,0001,0002,0001,0003,0000,0000
0003,0002,0001,0001,0001,0001,0005,0000,0001
0003,0002,0001,0001,0001,0001,0007,0000,0002
0006,0002,0001,0002,0002,0004,0008,0001,0002
0006,0002,0002,0004,0003,0004,0011,0003,0002
0007,0003,0003,0008,0005,0004,0014,0004,0003
0007,0004,0002,0011,0006,0003,0019,0005,0003
0008,0004,0002,0017,0007,0003,0020,0006,0004
0011,0004,0002,0024,0008,0002,0023,0010,0003
0012,0007,0002,0024,0012,0002,0023,0012,0003
0012,0008,0004,0021,0016,0002,0017,0019,0003
0008,0017,0002,0013,0029,0003,0009,0021,0003
0005,0031,0002,0003,0041,0003,0002,0023,0003
0005,0031,0002,0003,0045,0003,0002,0023,0003
0005,0034,0002,0003,0046,0003,0002,0023,0003
0005,0034,0002,0003,0047,0003,0002,0023,0003
0005,0034,0002,0003,0046,0003,0002,0023,0003
0005,0031,0002,0003,0045,0003,0002,0023,0003
0005,0026,0002,0003,0045,0003,0002,0023,0003
0003,0018,0010,0001,0026,0016,0002,0013,0015
0003,0009,0026,0001,0011,0021,0002,0004,0016
0003,0009,0026,0001,0011,0021,0002,0004,0016
0003,0004,0032,0001,0006,0021,0002,0004,0016
0003,0004,0032,0001,0004,0021,0002,0004,0016
0003,0004,0031,0001,0003,0021,0002,0004,0016
0003,0003,0029,0001,0003,0021,0002,0004,0016
0003,0003,0027,0001,0004,0021,0002,0004,0016
0000,0002,0019,0001,0004,0021,0002,0003,0010
0000,0001,0009,0001,0002,0010,0003,0003,0010
0000,0001,0007,0001,0002,0010,0003,0003,0010
0000,0001,0006,0001,0002,0010,0003,0003,0010
0000,0001,0005,0001,0002,0010,0003,0003,0010
0000,0001,0005,0001,0002,0010,0003,0003,0010
0000,0001,0002,0001,0002,0010,0003,0003,0010
0000,0001,0002,0001,0001,0003,0002,0003,0004
0001,0001,0002,0002,-001,0002,0002,0002,0003
0001,0001,0002,0002,0001,0001,0002,0000,0003
0000,0001,0002,0001,0001,0001,0002,0000,0001
0000,0001,0002,-001,0001,0001,0002,0001,0001
0000,0000,0000,-001,-001,0001,0002,0001,0001
0000,0000,0000,-001,-001,0001,0001,0000,0001
0000,0000,0002,-001,-001,0001,0001,0000,0002
0001,0000,0002,0000,-001,0000,0001,0000,0002
0001,0000,0001,0000,-001,0000,0001,0001,0003
0001,0001,0001,-001,0000,0000,0001,0001,0002
0000,0001,0001,-001,0001,0000,0001,0000,0001
0000,0001,0001,-001,0001,0000,0000,0000,0001
0000,0001,0001,0000,0001,0000,0000,0000,0001
