delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0003,0000,0000,0001,0001,-001,0000
0000,0000,0001,0000,0000,0001,0001,0000,0000
0000,-001,0001,0000,0000,0001,0000,0000,-001
0000,-001,-002,0000,0000,0001,0000,0000,0001
0000,-001,-002,-001,0000,0001,0000,-001,-001
0000,0000,0000,-001,0000,0001,0003,-001,-001
0002,0000,0000,-001,0000,0001,0003,-001,-001
0002,-002,0001,0000,0000,0001,0000,0000,-001
0001,-002,0000,0000,0001,0001,0000,-001,-001
0001,0000,0001,0000,0001,0002,0001,-001,0001
0001,0001,0001,0000,0001,0005,0001,-001,0001
-002,0001,0006,0000,0001,0008,0001,0002,0006
-002,0002,0008,0002,0001,0013,0001,0002,0007
-001,0002,0014,0002,0002,0017,0001,0001,0008
0000,0004,0017,0001,0002,0020,0001,0001,0010
0000,0004,0018,0001,0005,0021,0002,0003,0009
0000,0011,0019,0000,0008,0021,0003,0004,0014
0001,0016,0019,0000,0016,0016,0003,0006,0009
0003,0019,0009,0002,0019,0013,0002,0008,0010
0006,0021,0007,0004,0021,0006,0002,0010,0008
0007,0023,0005,0010,0024,0006,0005,0010,0007
0009,0023,0004,0010,0024,0003,0006,0010,0003
0012,0015,0003,0015,0023,0002,0007,0010,0003
0019,0012,0003,0016,0016,0002,0010,0008,0003
0019,0009,0003,0018,0012,0003,0013,0007,0002
0019,0008,0002,0018,0008,0004,0013,0006,0001
0014,0006,0002,0019,0008,0005,0013,0005,0001
0008,0003,0001,0019,0006,0006,0013,0005,0001
0005,0002,0002,0013,0006,0006,0011,0005,0003
0005,0002,0000,0012,0006,0006,0011,0004,0001
0005,0002,0002,0009,0004,0006,0007,0003,0001
0004,0002,0003,0004,0004,0005,0006,0003,0001
0003,0002,0003,0004,0003,0005,0006,0003,0001
0003,0002,0001,0004,0003,0005,0003,0003,-001
0002,0000,0000,0002,0003,0006,0003,0000,0002
0001,0000,0001,0004,0003,0004,0003,0000,0002
0000,0000,-002,0002,0002,0006,0004,0000,0002
0000,0000,0001,0001,0002,0002,0004,0001,-001
0002,0000,-002,0001,0001,0002,0004,-002,-001
0002,0000,-001,0001,0001,0001,0003,0000,-001
0000,0001,-001,0002,0001,0001,0001,-001,0000
0000,0002,-001,0001,0001,0001,0001,0000,-001
0001,0002,0000,0002,0001,0001,0001,-001,0000
0001,0002,0000,0001,0000,0002,0002,0000,-001
0000,0000,0000,0003,0000,0000,0001,0000,0001
0000,0001,0000,0003,-001,0000,0001,0000,0001
0000,0001,-002,0003,0000,0000,0001,0000,0001
0001,0001,-002,0001,0000,0000,0002,0000,0000
0000,0001,-002,0001,0001,0001,0003,-001,-001
-001,-001,0001,0001,0001,0001,0003,-001,0000
-002,-001,0002,0002,0001,-001,0003,-001,0000
-002,-001,0002,0002,0001,-001,0002,-001,0000
-001,-001,0002,0002,0001,-001,0003,0001,0001
0000,-001,0002,0002,0001,0001,0003,0000,0000
0001,0000,0001,0001,0000,0001,0003,0000,0000
