delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0000,-001,-001,-002,0001,0000,0001
0002,0000,0000,0001,-001,-002,0000,0000,0000
0000,0002,0000,0000,-002,0000,-001,0000,0000
0001,0001,-001,0000,-002,0000,-001,0000,0000
-002,0001,0003,0000,-001,0000,-001,0000,0002
0001,0001,0003,0000,-001,0002,-001,0001,0003
-001,0000,0003,0000,-001,0002,-002,0000,0003
-001,0001,0003,0000,-001,0006,-004,0001,0006
-001,0001,0007,0000,0000,0010,-004,0001,0009
0001,0002,0013,0000,0000,0017,-003,0002,0011
0001,0003,0018,0000,0001,0017,-002,0002,0012
0001,0010,0018,0000,0005,0017,-001,0003,0013
0000,0011,0017,0000,0011,0015,-001,0007,0013
0003,0019,0009,0002,0019,0013,0000,0010,0009
0003,0023,0004,0004,0020,0006,0000,0013,0005
0006,0023,0002,0009,0025,0003,0002,0013,0005
0014,0012,0001,0011,0025,0003,0004,0012,0002
0014,0012,0001,0011,0020,0003,0004,0012,0002
0021,0007,0001,0018,0013,0003,0008,0012,0002
0021,0005,0001,0018,0008,0002,0010,0007,0003
0011,0005,0002,0018,0006,0002,0012,0005,0004
0007,0005,0002,0011,0005,0002,0012,0005,0004
0006,0003,0002,0007,0003,0002,0007,0005,0002
0005,0002,0002,0006,0002,0002,0005,0004,0002
0004,0001,0002,0004,0002,0002,0004,0003,0002
0004,0001,0002,0003,0002,0001,0005,0003,0001
0003,0001,0002,0003,-001,0001,0003,0003,0003
0002,0001,0002,0003,-001,0001,0003,0003,0001
0002,0002,0000,0002,-001,0001,0003,0002,0001
0002,0001,0000,0002,-001,0001,0001,0003,0000
0002,0001,0000,0002,0001,0001,0003,0003,0000
0002,0000,0001,0002,0001,0000,0001,0003,0001
0002,0000,0001,0001,-001,0000,0003,0003,0001
0003,0000,0001,0001,-001,0000,0002,0001,0001
0002,0000,0001,0001,0000,0000,0002,0001,0002
0002,0000,0001,0002,0000,0000,0000,0001,0003
0002,0000,0001,0001,-001,-001,0000,0001,0003
0002,0001,0000,0000,-001,0000,-001,0001,0002
0002,0001,0002,0000,-001,-001,-001,0001,0001
0001,0001,0000,0001,0000,0000,0000,0002,0001
0000,0000,-002,0001,0001,0000,0000,0002,0001
0000,0001,-002,0001,0001,0000,-001,0002,0002
0000,-001,-001,0000,0001,0000,-001,0001,0002
0000,0001,0000,0001,0000,-001,-001,0002,0002
0000,0000,0000,0001,0000,-001,-001,0002,0001
0000,0000,0000,0001,0001,-001,0000,0002,0001
0000,-001,0001,0000,0001,-001,0000,0002,0001
0000,-001,0001,0000,-001,-002,0001,0001,0002
0001,0001,-001,0001,-001,-002,0001,0001,0002
0001,0001,-001,0001,0000,-003,0000,0000,0000
0001,0001,0000,0000,0000,-003,0000,0001,0000
0001,0000,0001,0000,0000,-002,0001,0002,0000
0001,0000,0000,0001,0000,-002,0001,0002,0001
0000,0001,0001,0001,0000,-002,0001,0003,0002
-001,0001,0001,0001,0001,-002,0001,0003,0003
