delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0002,-001,0000,0001,-002,0000,0001
0001,0000,0001,-002,0000,0001,-002,0000,0000
0001,0000,0001,-001,0000,0000,-002,0000,0001
0002,-001,0001,-001,-001,0001,-001,0000,0001
-001,-001,0001,0000,-001,0001,-001,0000,0002
0002,-001,0002,-001,-001,0002,-001,0000,0003
0000,-001,0002,-001,-001,0003,0000,0000,0003
0002,-001,0002,-001,0000,0007,-001,0001,0004
0000,0000,0002,-001,0000,0007,0000,0000,0009
0000,0000,0003,-001,0001,0008,0000,0001,0011
0000,0000,0004,-001,0001,0011,0000,0003,0013
0000,0001,0006,-001,0002,0012,0000,0006,0013
0002,0003,0006,-001,0005,0011,0000,0009,0009
0003,0007,0006,0001,0014,0011,0000,0015,0008
0004,0016,0005,0001,0027,0010,0002,0020,0006
0004,0017,0002,0004,0027,0004,0003,0024,0002
0004,0017,0002,0004,0028,0004,0003,0024,0002
0004,0017,0002,0004,0028,0004,0003,0024,0002
0004,0017,0002,0004,0030,0004,0003,0024,0002
0004,0017,0002,0004,0030,0004,0003,0024,0002
0004,0017,0002,0004,0029,0004,0003,0024,0002
0015,0013,0002,0024,0023,0002,0015,0012,0002
0030,0007,0003,0035,0015,0002,0026,0009,0002
0030,0004,0004,0035,0009,0008,0029,0006,0008
0029,0004,0004,0035,0007,0008,0032,0006,0008
0029,0004,0004,0035,0007,0008,0033,0006,0008
0023,0004,0004,0035,0007,0008,0033,0006,0008
0023,0004,0004,0033,0008,0008,0029,0006,0008
0023,0004,0004,0033,0008,0008,0027,0006,0008
0020,0004,0003,0026,0008,0008,0023,0004,0006
0017,0002,0002,0015,0008,0006,0014,0004,0001
0011,0002,0002,0013,0003,0005,0011,0004,0001
0011,0002,0002,0008,0003,0005,0008,0004,0001
0011,0002,0002,0008,0003,0005,0006,0004,0001
0011,0002,0002,0008,0003,0005,0006,0004,0001
0011,0002,0002,0007,0003,0005,0006,0004,0001
0011,0002,0002,0005,0003,0005,0005,0004,0001
0004,0000,0002,0003,0003,0005,0006,0002,0001
0004,0000,0001,0003,0001,0004,0001,0002,0000
0004,0000,0000,0002,0000,0002,0003,0003,-002
0004,0000,0000,0003,0000,0002,0002,0003,-002
0003,0000,0000,0001,0000,0002,0002,0001,-002
0001,0000,0001,0002,-001,0002,0001,0001,-001
0001,-001,0000,0000,-002,0002,-001,0000,-001
0001,-002,0000,0000,-002,0002,0001,0000,0000
0000,-001,0000,0000,-001,0000,0001,0002,0000
0001,-002,0000,0000,0000,0000,0001,0002,0000
0003,-001,0000,0000,0000,-001,0001,0002,-001
0003,-003,0000,0000,0000,0001,0000,0002,-001
0002,-002,0001,0000,0000,0001,0000,0002,-001
0002,-002,0001,0000,0000,0002,-001,0001,0000
0003,-001,0001,-002,0000,0002,-001,0001,0000
0003,-001,0000,-002,0000,0001,0001,0001,0000
0003,-001,0000,-002,0000,0001,0001,0000,0000
0003,-001,0000,-002,0000,0000,0002,0000,0001
