delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0002,-001,-001,-001,0000,0000,0001
0000,-001,0002,-001,0000,-001,0000,0001,0001
0001,-001,0001,-001,0000,0000,0000,0001,0001
0001,-001,0000,-001,0000,0000,0000,0001,0000
0003,-001,0001,-001,0000,0000,0000,0001,-002
0000,-001,0001,0000,0000,0000,0001,-002,-002
0001,-001,0001,0000,0000,-001,0001,0001,-001
0001,-001,0001,0000,0000,-001,-001,0000,-001
0001,-001,0002,0000,0000,0000,-001,0000,0001
0001,0000,0002,0000,0000,0000,-001,0000,0000
0001,0000,0002,0001,0000,0002,-001,0000,0000
0001,0000,0004,0000,0000,0003,0000,0000,0000
0000,0001,0005,0001,0001,0008,0000,0001,0005
0000,0001,0015,0001,0001,0009,0000,0001,0007
0000,0001,0022,0001,0002,0027,0000,0001,0015
0000,0001,0030,0000,0004,0032,0000,0001,0017
0000,0001,0030,0000,0004,0032,0000,0001,0017
0000,0001,0029,0000,0004,0032,0000,0001,0017
0000,0001,0028,0000,0004,0032,0000,0001,0017
0000,0001,0028,0000,0004,0031,0000,0001,0017
0000,0001,0028,0000,0004,0031,0000,0001,0017
0000,0001,0027,0000,0004,0031,0000,0001,0017
0000,0014,0026,0002,0017,0031,0000,0008,0015
0001,0027,0010,0002,0031,0018,-001,0015,0012
0003,0036,0005,0001,0036,0006,-001,0020,0007
0003,0038,0005,0001,0037,0005,-001,0020,0007
0003,0038,0003,0001,0039,0005,-001,0020,0007
0003,0038,0003,0001,0040,0005,-001,0020,0007
0003,0032,0003,0001,0040,0004,-001,0020,0007
0003,0027,0003,0001,0040,0001,-001,0020,0007
0014,0020,0003,0017,0032,0001,0011,0019,0003
0022,0011,0002,0022,0019,0000,0012,0013,0003
0022,0007,0001,0024,0011,0000,0014,0010,0001
0022,0006,0001,0024,0010,0000,0014,0010,0001
0022,0004,0001,0024,0008,0000,0014,0010,0001
0022,0004,0001,0024,0007,0000,0014,0010,0001
0022,0004,0001,0024,0006,0000,0014,0010,0001
0022,0004,0001,0024,0006,0000,0014,0010,0001
0010,0004,0001,0019,0005,0003,0013,0006,0001
0008,0004,0000,0013,0004,0003,0010,0003,0003
0006,0002,0002,0008,0003,0001,0009,0002,0002
0004,0001,0001,0007,0002,0001,0007,0002,0002
0004,0001,0001,0005,0002,0001,0008,0002,0000
0003,0001,0000,0003,0002,0001,0006,0002,0000
0003,0000,0000,0004,0002,0001,0003,0002,0001
0005,0000,0000,0003,0002,0001,0002,0002,0001
0005,-001,0000,0003,0001,0003,0001,0000,-001
0003,-001,0000,0003,0001,0003,0001,0000,-001
0003,-001,0000,0003,0001,0001,0002,0000,0000
0003,0000,0000,0003,0002,0001,0002,0001,0000
0001,0001,0001,0003,0003,0000,0002,-001,0000
0001,0001,0001,0002,0002,0000,0001,0001,0000
0002,0001,0001,0002,0001,0000,0001,0000,0001
0002,0000,0001,0002,0000,0000,0000,0000,0001
0001,0000,0000,0002,0000,0001,0003,0000,0002
