delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,-001,0000,0000,0001,0002,0001,0001
-001,0000,-001,0000,0000,0001,0001,0000,0001
-001,0001,-001,0000,-001,0000,0000,0000,0001
-001,0000,-001,0000,0000,0000,0000,0000,-001
0000,0000,-001,-001,-001,0002,0000,0001,-001
0000,0000,0001,-001,0000,0004,0001,0001,0000
-002,0001,0001,-001,-002,0005,0001,0001,0001
-002,0001,0003,0001,0001,0005,0001,0001,0002
-001,0001,0005,0000,0001,0011,0001,0001,0005
0000,0002,0009,0001,0002,0012,0002,0001,0005
0000,0006,0012,0001,0002,0016,0001,0005,0009
0003,0008,0012,0001,0008,0016,-001,0006,0009
0003,0009,0012,0001,0010,0016,-001,0006,0008
0003,0016,0007,0003,0016,0011,0001,0009,0008
0003,0021,0004,0005,0024,0008,0004,0012,0005
0005,0021,0004,0006,0024,0004,0004,0016,0004
0008,0018,0002,0008,0023,0003,0004,0016,0003
0011,0009,0001,0010,0019,0003,0006,0010,0003
0012,0005,0001,0014,0012,0002,0009,0010,0000
0011,0003,0001,0015,0007,0002,0011,0008,0000
0008,0003,0002,0015,0005,0003,0011,0007,0001
0008,0002,0002,0014,0004,0004,0011,0006,0002
0008,0001,0001,0007,0003,0005,0010,0003,0003
0006,0001,0000,0007,0003,0005,0009,0003,0002
0004,0001,0000,0006,0003,0003,0007,0003,0004
0004,0002,0000,0006,0003,0003,0007,0003,0004
0003,0002,0000,0006,0002,0002,0007,0001,0004
0002,0002,0001,0004,0002,0001,0006,0001,0000
0002,0002,0001,0004,0002,0002,0005,0002,0000
0002,0001,0001,0004,0002,0001,0005,0002,0000
0002,0001,0000,0003,0001,0002,0004,0002,0000
0002,0001,0000,0003,0001,0002,0003,0002,0000
0000,0002,0000,0003,0001,0002,0004,0002,0000
0000,0000,0000,0002,0001,0002,0003,0002,0005
0001,0000,-002,0002,0001,0003,0002,0002,0005
0001,0000,0000,0002,0002,0003,0002,0000,0001
0001,0000,-001,0001,0002,0004,0002,0000,-002
0001,0000,0000,0000,0002,0004,0002,0001,-002
-001,0002,0000,0001,0001,0003,0002,0002,-002
-001,0000,0000,0002,0001,0002,0002,0001,0002
-001,0001,0001,0002,0001,0000,0000,0002,-001
0000,0001,-001,0002,0000,0000,0000,0001,-001
0000,0001,0001,0001,0000,0000,0000,0001,-001
0000,0001,0002,0001,0000,0003,0002,0001,0000
0000,0000,0002,0001,0000,0003,0002,0001,0000
0001,-001,-001,0002,0001,0001,0002,0001,0000
0001,0000,-001,0002,0001,0000,0002,0001,0000
0001,-001,-001,0002,0001,0001,0000,0001,0000
0001,0000,-001,0003,0001,0002,0001,0001,-001
0001,0000,0000,0000,0000,0003,0001,0001,-001
0001,0000,0000,0000,0001,0004,0002,0000,-001
0001,0001,0000,0000,0001,0003,0003,0000,0001
0001,0000,0000,0001,0001,0001,0003,0001,0001
0001,0001,0000,0001,0000,0000,0002,0002,0001
0001,0000,0000,0001,0000,0001,0002,0002,0000
