delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,-001,-002,0000,-001,0003,0000,0005
0001,-002,-001,0000,0000,-001,0002,0001,0003
0001,-002,-001,0000,0001,0002,0002,0000,0005
0000,-002,-001,0000,0001,0002,-001,0000,0006
0000,-001,0001,0000,0001,0004,-001,0000,0008
0000,0002,0000,0000,0001,0006,0000,0000,0011
0001,0002,0002,0000,0001,0007,0001,0003,0011
0002,0002,0003,0000,0002,0009,0003,0004,0011
0003,0003,0005,0000,0008,0009,0001,0009,0007
0003,0008,0003,0002,0012,0004,0003,0010,0007
0004,0008,0004,0002,0014,0004,0003,0014,0007
0004,0011,0002,0004,0019,0004,0004,0016,0003
0004,0011,0002,0009,0019,0001,0008,0016,0003
0008,0010,-001,0014,0015,0004,0013,0012,0001
0017,0005,0000,0022,0011,0002,0022,0009,0001
0019,0005,0000,0024,0007,0004,0025,0005,0001
0019,0003,0000,0024,0006,0004,0026,0005,0003
0019,0003,0000,0024,0006,0004,0026,0005,0003
0019,0003,0000,0024,0006,0004,0026,0005,0003
0019,0003,0000,0024,0006,0004,0023,0005,0003
0019,0003,0000,0024,0006,0004,0019,0005,0003
0013,0003,0001,0015,0006,0006,0017,0003,0003
0011,0002,0001,0010,0006,0006,0012,0003,0002
0010,0002,0001,0007,0005,0006,0010,0003,0003
0006,0002,0001,0005,0003,0004,0006,0003,0003
0004,0002,0001,0003,0003,0003,0003,0001,0003
0004,0002,0001,0002,0002,0003,0003,0001,0003
0003,-001,0000,0002,0001,0003,0002,0001,0001
0001,-001,0000,0002,0000,0003,0001,0001,0001
0001,-001,0000,0000,-001,-001,0000,0000,0001
0001,-001,-001,0000,-001,-001,0000,0000,0001
0001,0001,-001,0000,-001,-001,0001,0000,0001
0000,0001,-001,0000,0000,0000,0001,0000,0001
0000,-001,-001,0000,0000,0000,0001,-001,0000
0000,-001,-001,0000,0000,-001,0002,-001,-001
0000,-001,-001,0000,0000,-001,0000,-001,-001
0001,-001,-002,-001,0000,-001,0001,0000,0000
0001,-001,0000,0001,0000,0001,0001,0000,0000
0001,-001,0000,-001,0001,0002,0001,0000,0001
0001,-001,0000,0000,0001,0002,0001,0000,0001
0001,-001,-002,0000,0000,0002,0000,0000,0002
0001,0000,-002,0000,0000,0000,0000,0000,0002
0001,0000,-002,-002,0000,-001,0000,0000,0002
0001,0000,-001,-002,0000,-002,0001,-001,0002
0001,-001,-001,-002,-001,-002,0000,-001,0002
0001,-001,-001,0000,-001,-002,0001,-001,0000
0001,-001,-001,0000,0000,0000,0002,-001,0002
0001,0000,0000,0000,0000,0000,0002,-001,0002
0001,0000,0000,0000,-001,-001,0002,-001,0002
0002,0000,0000,-001,-001,-001,0002,0000,0002
0001,-001,0000,-001,0000,-001,0002,-004,0002
0001,-001,0000,-001,0000,0000,0002,0000,0002
0001,-001,0000,-001,0001,-001,0002,0000,0002
0001,-002,0001,-001,0002,0000,0000,0001,0001
0001,-001,0000,-001,0002,0000,0001,0001,0001
