delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0002,-001,0000,0001,0000,0001,0001
0000,0001,0000,0000,-001,0001,0002,0001,0001
0000,0001,0001,0000,-001,0002,0002,0001,0002
0001,0001,0001,0000,-001,0003,0002,0001,0002
0001,0001,0003,0000,-002,0004,0002,0001,0006
0001,0002,0004,0000,-001,0006,0002,0001,0009
0001,0002,0005,0000,-001,0007,0002,0001,0010
0001,0002,0006,0000,0001,0012,0001,0003,0010
0000,0002,0007,0000,0001,0014,0000,0003,0014
0001,0003,0008,0000,0003,0014,0000,0006,0015
0001,0006,0007,0000,0003,0013,0001,0007,0015
0001,0007,0008,0000,0008,0012,0001,0007,0010
0001,0011,0008,0000,0013,0011,0001,0011,0008
0001,0012,0008,0002,0019,0010,0001,0016,0008
0003,0018,0008,0002,0025,0008,0003,0018,0004
0003,0018,0005,0003,0026,0004,0004,0018,0004
0003,0018,0005,0003,0027,0004,0004,0018,0004
0003,0018,0005,0003,0027,0004,0004,0018,0004
0003,0018,0005,0003,0027,0004,0004,0018,0004
0003,0018,0005,0003,0028,0004,0004,0018,0004
0003,0018,0005,0003,0028,0004,0004,0018,0004
0008,0016,0003,0014,0028,0004,0008,0017,0001
0015,0015,0003,0020,0022,0003,0014,0011,0001
0018,0010,0003,0020,0012,0001,0016,0008,0002
0020,0007,0004,0020,0009,0001,0019,0005,0003
0020,0007,0004,0020,0009,0001,0019,0005,0003
0020,0007,0004,0020,0009,0001,0019,0005,0003
0020,0007,0004,0020,0007,0001,0019,0005,0003
0020,0007,0004,0020,0007,0001,0019,0005,0003
0020,0007,0004,0020,0007,0001,0019,0005,0003
0018,0007,0003,0025,0007,0005,0019,0002,0003
0018,0008,0003,0025,0005,0005,0016,0002,0002
0018,0008,0003,0022,0005,0005,0016,0002,0002
0012,0004,0003,0018,0005,0005,0015,0003,0003
0009,0003,0004,0014,0005,0004,0012,0004,0003
0009,0003,0004,0009,0004,0005,0009,0004,0003
0009,0004,0004,0008,0003,0005,0007,0004,0002
0007,0004,0003,0005,0003,0005,0006,0003,0001
0007,0004,0001,0003,0003,0006,0004,0003,0001
0006,0002,0001,0002,0003,0005,0004,0003,0000
0004,0002,0001,0000,0000,0005,0004,0003,0000
0004,0002,0001,0002,0000,0003,0003,0000,0000
0003,0002,0000,0002,0000,0002,0002,0000,0000
0003,0001,0001,0002,0000,0002,0002,0000,0000
0001,0000,0001,0001,0001,0002,0001,0001,0000
0000,0000,0001,0001,0000,0001,0001,0001,0000
0001,0000,0000,0001,-001,0002,0001,0002,0000
0002,0000,0000,0001,-001,0000,0001,0002,0000
0002,0000,0003,0001,0000,0001,0002,0001,0001
0002,0000,0003,0000,0001,0000,0001,0000,0001
0001,0000,0002,0001,0000,0001,0002,0001,0000
0002,0001,0002,0000,0000,0001,0001,0000,0000
0001,0001,0002,0000,-001,0001,0001,0000,0000
0000,0002,0002,0000,-001,0001,0001,0000,0001
0000,0002,0002,0000,0000,0001,0001,0000,0002
