delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0003,0001,0001,0003,0001,0003,0016
0000,0001,0003,0001,0002,0008,-001,0003,0018
0000,0001,0005,0000,0001,0011,-001,0003,0019
0000,0001,0005,0000,0002,0013,0002,0004,0019
0000,0002,0005,0000,0005,0013,0003,0005,0014
0002,0004,0005,0001,0006,0012,0003,0009,0014
0002,0007,0004,0002,0011,0010,0003,0012,0011
0002,0008,0006,0002,0015,0006,0003,0014,0006
0002,0013,0004,0004,0018,0006,0003,0019,0005
0002,0013,0004,0004,0019,0006,0006,0019,0002
0005,0013,0001,0006,0019,0003,0007,0019,0001
0008,0011,0001,0013,0018,0003,0011,0017,0001
0010,0010,0003,0016,0013,0003,0014,0012,0002
0013,0006,0004,0018,0010,0001,0018,0007,0002
0016,0005,0004,0018,0009,0003,0021,0004,0002
0016,0003,0002,0020,0007,0004,0022,0004,0004
0013,0003,0002,0018,0006,0004,0022,0004,0004
0012,0002,0002,0016,0006,0004,0020,0004,0001
0011,0004,0001,0012,0005,0007,0017,0003,0001
0009,0003,0001,0007,0004,0007,0013,0003,0001
0008,0003,0001,0006,0003,0006,0010,0002,0002
0005,0002,0000,0006,0003,0004,0007,0002,0001
0005,0001,0001,0004,0003,0002,0006,0002,0000
0004,0001,0001,0003,0003,0001,0004,0002,0000
0004,0001,0001,0002,0002,0001,0004,0000,0000
0002,0001,0000,0002,0002,0001,0004,0000,0000
0002,0001,0000,0001,0002,0000,0003,0000,-001
0002,0001,0000,0000,0001,0001,0002,0001,-001
0001,0002,-001,0000,0000,0001,0002,0001,-001
0001,0001,-001,0000,0001,0001,0002,0001,-001
0001,0001,-001,-001,0001,0001,0002,0002,0001
0002,0001,0000,-001,0001,0000,0002,0000,0001
0001,0001,0000,-001,0001,-001,0002,0000,0000
0002,0000,-001,-001,0001,-001,0001,0000,0000
0001,0000,-002,-001,0002,-001,0001,0000,-001
0001,-001,-002,0001,0002,0000,0001,0000,0000
0000,-001,-002,0001,0002,0000,0001,0000,0000
0001,0000,0001,0000,0001,0000,0003,0000,0001
0000,0000,-001,0000,0001,-001,0001,0001,0001
0002,0000,-001,0000,0001,-001,0003,0001,0000
0000,0000,-001,0000,0002,0000,0003,0000,0000
0000,0001,0001,0000,0001,0000,0003,-001,0000
0000,0001,0001,0001,0001,-002,0000,0000,0000
0000,0000,0001,0000,0000,-002,0000,0000,-001
0000,0000,0000,0000,0001,-001,0000,0001,-001
0000,0000,-001,-001,0000,-001,0001,0002,-001
0003,0001,-001,-002,0000,-001,0002,0001,-001
0003,0000,0001,-002,0000,-001,0002,0001,-001
0001,0000,0001,-002,0000,-001,0000,-001,-001
0001,0000,-002,-001,0001,-001,0000,-001,0001
0001,0000,-002,0000,0000,-001,0001,0000,-001
0001,0001,-001,0000,-001,0000,0002,0000,-001
0002,0001,-001,0000,-001,0000,0002,0000,-001
0002,0001,0000,0000,0000,0000,0002,0000,0000
0001,0001,0001,0000,0000,0000,0001,-001,0001
