delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,0000,0003,0001,-003,-001,0001
0002,0000,0001,0000,0001,0000,0000,0002,0001
0002,0001,0001,0000,0001,0000,0000,0002,0001
0002,0001,0001,0000,0001,0000,0000,0002,0004
0002,0002,0001,0000,0001,-001,-001,0002,0005
0002,0002,0001,0000,0001,0002,0000,0002,0005
0001,0002,0002,0000,0002,0002,0000,0002,0006
0001,0002,0002,0000,0002,0002,0000,0003,0007
0001,0002,0005,0000,0002,0004,0000,0004,0011
0002,0002,0006,0000,0002,0010,0000,0004,0013
0002,0003,0008,0000,0002,0015,0001,0005,0015
0001,0004,0007,0000,0006,0015,0000,0006,0015
0001,0006,0010,0000,0008,0015,0000,0007,0015
0002,0010,0010,0000,0013,0014,0000,0012,0011
0004,0015,0008,0001,0023,0009,0001,0019,0007
0004,0017,0005,0002,0026,0006,0001,0019,0003
0004,0019,0001,0006,0026,0005,0003,0019,0001
0004,0019,0001,0006,0027,0005,0003,0019,0001
0004,0019,0001,0006,0026,0005,0003,0019,0001
0004,0019,0001,0006,0026,0005,0003,0019,0001
0004,0019,0001,0006,0026,0005,0003,0019,0001
0004,0019,0001,0006,0023,0005,0003,0019,0001
0016,0015,0001,0016,0019,0005,0011,0011,0001
0020,0010,0001,0024,0011,0005,0015,0011,0004
0020,0010,0001,0024,0011,0005,0015,0011,0004
0020,0010,0001,0024,0009,0005,0015,0011,0004
0020,0010,0001,0024,0010,0005,0015,0011,0004
0020,0010,0001,0024,0008,0005,0015,0011,0004
0020,0010,0001,0024,0007,0005,0015,0011,0004
0019,0002,0001,0022,0007,0005,0015,0004,0003
0016,0002,0001,0021,0006,0002,0015,0003,0003
0011,0002,0001,0016,0004,0002,0013,0003,0003
0010,0002,0000,0013,0004,0003,0009,0003,0003
0007,0002,0000,0011,0004,0005,0008,0001,0005
0007,0001,0000,0007,0004,0004,0007,0001,0003
0006,0001,0000,0005,0002,0004,0006,0001,0003
0003,0001,0002,0005,0002,0004,0006,0000,0002
0002,0001,0002,0005,0002,0002,0002,0000,0002
0002,0002,-001,0002,0001,0003,0005,0001,0001
0002,0001,-001,0002,0000,0003,0001,0001,0002
0002,0002,-002,0002,0000,0003,0001,0001,0000
0003,0001,-001,0002,0000,0003,0001,0002,0001
0003,0001,-001,0001,0000,0000,0001,0001,0001
0003,0001,0000,0001,0000,0000,0000,0001,0001
0001,0001,0002,0001,0000,0000,0000,0001,0001
0001,0001,0002,0001,0000,-001,0000,0000,0001
0001,0001,-001,0001,0000,-001,0000,0000,0001
0001,0001,-001,0001,0001,-001,0001,0000,0001
0000,0000,-001,0001,0001,-001,0001,0001,0001
0000,-001,0000,0001,0000,-001,0001,0001,0001
0001,-001,-001,0000,-001,-001,0001,0001,0001
0001,0000,0000,0000,-001,0000,0001,0001,-001
0001,0000,-002,0001,-001,-003,-001,-001,-001
0001,0000,-002,0001,-001,-002,0001,-001,-001
0001,0000,-002,0001,-001,-002,0001,-001,0000
