delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,0001,0000,-001,0001,0001,-001
-001,0000,0001,0000,0000,-001,0000,0000,-001
-002,0000,0001,0000,0001,-001,-001,0000,0001
-002,0001,0000,0000,0000,0002,-002,-001,0001
0000,0002,0000,0000,0000,0005,-002,0000,0002
0000,0003,0002,0001,0000,0005,0001,0000,0003
0000,0002,0005,0001,0000,0005,0001,0001,0006
0000,0003,0007,-001,0000,0009,0001,0001,0007
0002,0003,0008,-001,0000,0009,0001,0001,0008
0002,0004,0009,0001,0002,0014,0001,0002,0011
0002,0006,0013,0002,0006,0014,0000,0002,0011
0002,0007,0013,0001,0008,0014,0000,0003,0011
0002,0011,0013,0001,0012,0013,0001,0006,0011
0002,0012,0010,0001,0017,0012,0003,0007,0009
0002,0014,0006,0001,0020,0008,0003,0010,0007
0004,0019,0003,0005,0023,0005,0003,0014,0007
0006,0019,0003,0005,0025,0003,0006,0014,0003
0006,0020,0002,0007,0027,0003,0007,0015,0003
0006,0020,0002,0007,0026,0003,0007,0015,0003
0006,0020,0002,0007,0026,0003,0007,0015,0003
0006,0020,0002,0007,0025,0003,0007,0015,0003
0006,0020,0002,0007,0022,0003,0007,0015,0003
0010,0011,0001,0014,0020,0003,0009,0013,0003
0016,0009,0001,0016,0014,0002,0010,0008,0001
0016,0007,0001,0017,0008,0002,0015,0007,0001
0016,0005,0001,0020,0008,0002,0015,0007,0001
0015,0005,0002,0022,0008,0003,0017,0007,0001
0011,0003,0000,0022,0005,0001,0017,0007,0002
0011,0003,0002,0017,0005,0003,0017,0005,0002
0008,0003,0000,0012,0005,0003,0016,0003,0002
0008,0001,0001,0007,0005,0004,0014,0002,0002
0005,0000,0001,0007,0005,0004,0012,0002,0002
0005,0000,0001,0006,0004,0004,0009,0002,0000
0004,0002,0001,0006,0004,0004,0009,0002,0000
0004,0002,0001,0003,0003,0004,0006,0002,-001
0003,0002,0000,0002,0002,0004,0006,0002,0003
0002,0002,-001,0002,0002,0000,0003,0002,0000
0002,0002,-001,0001,0002,0000,0002,0001,0000
0001,0000,-002,0001,0002,0000,0003,0001,0000
0001,0000,-002,-001,0002,0000,0003,0000,-001
0001,0000,0000,-001,0002,-001,0003,0000,0000
0001,0001,0000,-001,0001,-002,0001,-001,-001
0001,0000,0000,0001,0002,-002,0001,-001,-001
0000,0001,0000,0001,0001,-001,0001,-002,-002
0002,0000,0000,0001,0002,-001,0001,0001,-003
0001,0000,0000,0001,0001,-001,0001,-001,-003
0001,0000,0000,0001,0001,0000,0002,-001,-003
0001,0000,0000,0000,0001,0000,0003,-001,0000
0001,0000,0000,0000,0001,0000,0003,-001,-001
0000,0000,0001,0001,0001,-001,0002,0001,0000
0001,0002,0001,0001,0002,0001,0002,0001,0000
-001,0002,0000,0001,0001,0000,0002,0001,0001
0000,0000,0000,0001,0001,0001,0002,-001,0001
-001,0000,0000,0001,0001,0000,0003,0001,0000
0000,0001,0000,0001,0001,0001,0002,-002,-001
