delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,-002,-002,0000,0000,0000,0001,-003
0002,0000,-002,0000,0001,0001,0000,0000,-001
0002,0000,-002,0000,0001,0001,0001,0001,-003
0000,-001,-002,0001,0000,-001,0001,0001,-002
0000,-003,-001,-001,0000,-001,0001,0001,-002
0000,-003,-001,-002,0001,-002,0000,0002,-002
0001,-003,-001,-002,0001,-002,0000,0002,-002
0000,-001,-001,0000,0001,-002,0000,0002,0000
0000,-001,-001,0000,0000,-002,0000,0001,0000
-001,0000,-001,0000,0001,-001,0000,0001,-001
-001,-001,0001,0000,0001,0002,0001,0001,-001
0000,-001,0002,0000,0001,0004,0001,0001,0002
0000,-001,0003,0000,0000,0006,0000,0001,0003
0000,0002,0012,0000,0000,0016,0000,0001,0011
0000,0003,0017,0000,0003,0026,0000,0002,0016
0002,0004,0019,-001,0006,0027,-001,0005,0016
0002,0004,0019,-001,0006,0028,-001,0005,0016
0002,0004,0019,-001,0006,0028,-001,0005,0016
0002,0004,0019,-001,0006,0026,-001,0005,0016
0002,0004,0019,-001,0006,0025,-001,0005,0016
0002,0004,0019,-001,0006,0020,-001,0005,0016
0003,0020,0007,0001,0021,0015,0000,0014,0005
0007,0026,0006,0002,0026,0005,0002,0015,0004
0014,0026,0000,0008,0035,0004,0002,0015,0003
0014,0021,0000,0008,0035,0004,0002,0015,0003
0014,0013,0000,0008,0033,0004,0002,0015,0003
0014,0013,0000,0008,0030,0004,0002,0015,0003
0014,0013,0000,0008,0025,0004,0002,0015,0003
0014,0013,0000,0008,0019,0004,0002,0015,0003
0021,0007,0000,0027,0015,0004,0014,0012,0003
0021,0002,-002,0033,0007,0004,0018,0006,0000
0021,0002,-002,0033,0007,0004,0018,0006,0000
0021,0002,-002,0028,0007,0004,0018,0006,0000
0021,0002,-002,0025,0007,0004,0018,0006,0000
0021,0002,-002,0020,0007,0004,0018,0006,0000
0009,0002,0000,0012,0006,0004,0012,0005,0000
0008,0000,0001,0006,0004,0003,0008,0003,0001
0006,-001,0000,0002,0004,0003,0004,0002,0001
0003,-001,-001,0002,0003,0002,0002,0002,0001
0003,-001,-001,0000,0002,0001,0002,0001,-001
0003,-001,-001,-001,0002,-001,0002,0001,-002
0001,-001,-001,0000,0001,-001,0002,0001,-001
0001,-001,-001,0001,0001,0001,0001,0002,-002
0001,-002,-001,0001,0001,0001,0001,0001,-004
0001,-001,-001,-001,0001,0001,0001,0002,-004
0001,-001,-001,-001,0001,-001,0000,0002,-002
0002,-001,-001,0000,0001,-001,0001,0003,-002
0002,-001,-001,0001,0001,0001,0002,0003,-001
0002,-001,-001,0001,0001,0001,0002,0003,-001
0002,-001,-001,0001,0001,-001,0002,0002,-001
0002,-001,-002,0000,0001,-001,0002,0000,-003
0000,-001,0000,0000,0001,-002,0002,0000,-002
0000,-001,-001,0000,0001,0001,0002,0001,-002
-001,-001,-001,0000,0001,-001,-001,0001,-002
-001,-001,-001,0002,0001,0001,-001,0001,0000
