delta1,delta2,delta3,delta4
0012,0018,0028,0030,
0012,0018,0028,0030,
0016,0023,0037,0036,
0016,0023,0039,0036,
0016,0023,0039,0036,
0016,0022,0034,0036,
0016,0022,0034,0036,
0016,0022,0034,0036,
0010,0019,0023,0032,
0010,0019,0023,0032,
0010,0019,0023,0032,
0008,0014,0012,0019,
0008,0014,0012,0019,
0008,0014,0012,0019,
0006,0006,0009,0007,
0006,0006,0009,0007,
0006,0006,0009,0007,
0006,0004,0008,0009,
0006,0004,0008,0009,
0006,0004,0008,0009,
0004,0000,0000,0007,
0004,0000,0000,0007,
0004,0000,0000,0007,
-003,0005,0000,0009,
-003,0004,0000,0009,
-003,0004,0000,0009,
-002,0003,0004,0014,
-002,0003,0004,0014,
-002,0003,0004,0014,
0001,0001,0004,0005,
