delta1,delta2,delta3,delta4
0010,0018,0029,0025,
0012,0019,0033,0033,
0012,0019,0033,0033,
0012,0019,0033,0033,
0008,0014,0019,0023,
0008,0014,0019,0023,
0008,0014,0019,0023,
0009,0008,0015,0015,
0009,0008,0015,0015,
0009,0008,0015,0015,
0005,0006,0009,0009,
0005,0006,0009,0009,
0005,0006,0009,0009,
0002,0005,0003,0005,
0002,0005,0003,0005,
0002,0005,0003,0005,
0002,0006,0000,0008,
0002,0005,0000,0008,
0002,0005,0000,0008,
0002,-001,-001,0003,
0002,-001,-001,0003,
0002,-001,-001,0003,
0003,-001,0003,0002,
0003,-001,0003,0002,
0003,0000,0003,0002,
0001,0002,0000,0005,
0001,0002,0000,0005,
0001,0002,0000,0005,
0000,0000,-006,-001,
0000,0000,-006,-001,
