delta1,delta2,delta3,delta4
0010,0022,0030,0033,
0010,0022,0030,0033,
0018,0025,0040,0046,
0018,0025,0043,0046,
0018,0025,0043,0046,
0022,0033,0052,0047,
0022,0033,0052,0047,
0022,0033,0052,0047,
0016,0029,0041,0039,
0016,0025,0037,0039,
0016,0025,0037,0039,
0014,0011,0022,0022,
0014,0011,0019,0022,
0014,0011,0019,0022,
0006,0005,0009,0011,
0006,0005,0009,0011,
0006,0005,0009,0011,
0004,0004,0006,0003,
0004,0004,0006,0003,
0004,0004,0006,0003,
-001,-003,0004,0000,
-001,-003,0004,0000,
0000,-002,0004,0000,
0002,0003,0003,0003,
0002,0003,0003,0003,
0002,0003,0003,0003,
0006,-001,0006,0000,
0006,-001,0006,0000,
0006,-001,0006,0000,
0004,0005,0002,0005,
