delta1,delta2,delta3,delta4
0016,0019,0031,0027,
0016,0019,0031,0027,
0018,0025,0039,0036,
0018,0025,0039,0036,
0018,0025,0039,0036,
0019,0035,0047,0036,
0019,0035,0047,0036,
0019,0035,0047,0036,
0020,0030,0044,0040,
0020,0030,0044,0040,
0020,0030,0044,0040,
0021,0025,0035,0030,
0021,0025,0035,0030,
0021,0025,0035,0030,
0022,0017,0023,0013,
0022,0017,0023,0013,
0022,0017,0023,0013,
0008,0012,0015,0005,
0008,0012,0015,0005,
0008,0012,0015,0005,
0004,0005,0003,0003,
0004,0005,0003,0003,
0004,0005,0003,0003,
0004,-006,-007,0000,
0004,-006,-007,0000,
0004,-006,-007,0000,
0001,0001,-003,-002,
0001,0001,-003,-002,
0001,0001,-003,-002,
-002,0001,-004,-001,
