delta1,delta2,delta3,delta4
0004,0010,0016,0026,
0011,0017,0029,0026,
0011,0018,0029,0026,
0011,0018,0029,0026,
0010,0016,0030,0027,
0010,0016,0030,0027,
0010,0016,0030,0027,
0008,0011,0022,0017,
0008,0011,0022,0017,
0008,0011,0022,0017,
0004,0010,0011,0016,
0004,0007,0011,0016,
0004,0007,0011,0016,
0000,0003,0008,0006,
0000,0003,0008,0006,
0000,0003,0008,0006,
-002,0002,0006,0002,
-002,0002,0006,0002,
-002,0002,0006,0002,
-001,-001,0000,0005,
-001,-001,0000,0005,
-001,-001,0000,0005,
-001,0002,0001,0002,
-001,0002,0001,0002,
-001,0002,0001,0002,
0004,-002,0005,0001,
0004,-002,0005,0001,
0004,-002,0005,0001,
-002,0002,0000,0000,
-002,0002,0000,0000,
