delta1,delta2,delta3,delta4
0014,0018,0027,0023,
0014,0018,0027,0023,
0010,0023,0039,0032,
0010,0023,0039,0032,
0010,0023,0039,0032,
0022,0027,0039,0031,
0022,0027,0039,0031,
0022,0027,0039,0031,
0022,0035,0041,0034,
0022,0035,0041,0034,
0022,0035,0041,0034,
0015,0029,0037,0029,
0015,0029,0037,0029,
0015,0029,0037,0029,
0014,0023,0031,0019,
0014,0023,0031,0019,
0014,0023,0031,0019,
0009,0013,0022,0014,
0009,0013,0022,0014,
0009,0013,0022,0014,
0006,0007,0009,0010,
0006,0007,0009,0010,
0006,0007,0009,0010,
0006,0006,0008,0003,
0006,0006,0008,0003,
0006,0006,0008,0003,
0006,0005,0003,0003,
0006,0005,0003,0003,
0006,0005,0003,0003,
0005,0003,0001,0003,
