delta1,delta2,delta3,delta4
0013,0018,0033,0031,
0013,0018,0033,0031,
0011,0022,0032,0028,
0011,0022,0032,0028,
0011,0022,0032,0028,
0012,0015,0023,0020,
0012,0015,0023,0020,
0012,0015,0023,0020,
0008,0008,0015,0013,
0008,0008,0010,0013,
0008,0008,0010,0013,
0001,0009,0003,0008,
0001,0006,0003,0008,
0001,0006,0003,0008,
0000,0002,0005,0000,
0000,0002,0005,0000,
0000,0002,0005,0000,
0006,0001,0008,-002,
0006,0001,0009,-002,
0006,0001,0009,-002,
0007,0001,0004,-002,
0007,0001,0004,-002,
0007,0001,0004,-002,
0002,0001,0002,0000,
0002,0001,0002,0000,
0002,0001,0002,0000,
0000,0002,-001,-002,
0000,0002,-001,-002,
0000,0002,-001,-002,
-001,-001,-002,0001,
