delta1,delta2,delta3,delta4
0017,0017,0033,0031,
0017,0017,0033,0031,
0023,0023,0039,0032,
0023,0023,0039,0032,
0023,0023,0039,0032,
0025,0030,0051,0039,
0025,0030,0051,0039,
0025,0030,0051,0039,
0026,0037,0056,0041,
0026,0037,0056,0041,
0026,0037,0056,0041,
0027,0035,0051,0040,
0027,0035,0051,0040,
0027,0035,0048,0040,
0025,0022,0032,0028,
0025,0022,0032,0028,
0025,0022,0032,0028,
0013,0014,0019,0019,
0013,0014,0019,0019,
0013,0014,0019,0019,
0008,0008,0010,0010,
0008,0008,0010,0010,
0008,0008,0010,0010,
0001,0005,0004,0000,
0001,0005,0004,0000,
0001,0005,0004,0000,
0001,0002,0002,0006,
0001,0002,0002,0006,
0001,0002,0002,0006,
0000,0004,0003,0003,
