delta1,delta2,delta3,delta4
0007,0014,0024,0029,
0007,0014,0024,0029,
0009,0020,0028,0028,
0009,0020,0028,0028,
0009,0020,0028,0028,
0011,0016,0029,0029,
0011,0016,0029,0029,
0011,0016,0029,0029,
0010,0012,0020,0021,
0010,0012,0020,0021,
0010,0012,0020,0021,
0007,0002,0009,0011,
0007,0002,0009,0011,
0007,0002,0009,0011,
0006,0002,0005,0002,
0006,0002,0005,0002,
0006,0002,0005,0002,
0006,-001,-004,0004,
0006,-001,-004,0004,
0006,-001,-004,0004,
0003,0003,0004,0006,
0003,0005,0004,0006,
0003,0005,0004,0006,
0002,-001,0001,0006,
0002,-001,0001,0006,
0002,-001,0001,0006,
0002,-003,0002,0000,
0002,-003,0002,0000,
0002,-003,0002,0000,
0000,0000,-001,0003,
