delta1,delta2,delta3,delta4
0010,0012,0023,0029,
0010,0012,0023,0029,
0017,0024,0032,0041,
0017,0024,0042,0041,
0017,0024,0042,0041,
0018,0026,0038,0041,
0018,0026,0038,0041,
0018,0026,0038,0041,
0015,0027,0037,0041,
0015,0027,0037,0041,
0015,0027,0037,0041,
0010,0017,0025,0029,
0010,0017,0025,0029,
0010,0017,0025,0029,
0006,0008,0012,0017,
0006,0008,0012,0017,
0006,0008,0012,0017,
0007,0001,0005,0008,
0007,0001,0005,0008,
0007,0001,0005,0008,
0003,-001,0004,0002,
0003,-001,0004,0002,
0003,-001,0004,0002,
0007,0000,0008,0005,
0007,0000,0008,0005,
0007,0000,0008,0005,
0000,0001,0001,0004,
0000,0001,0001,0004,
0000,0001,0001,0004,
0003,-002,-002,0002,
