delta1,delta2,delta3,delta4
0017,0022,0033,0030,
0017,0022,0033,0030,
0017,0022,0038,0036,
0019,0022,0038,0036,
0019,0022,0038,0036,
0016,0017,0030,0027,
0016,0017,0030,0027,
0016,0017,0030,0027,
0008,0013,0012,0022,
0008,0013,0012,0021,
0008,0013,0012,0021,
0006,0004,0010,0008,
0006,0004,0010,0008,
0006,0004,0010,0008,
0002,0005,0003,0011,
0002,0005,0003,0011,
0002,0005,0003,0011,
0003,0001,0002,0004,
0003,0001,0002,0004,
0003,0001,0002,0004,
0005,0003,0003,0009,
0005,0003,0003,0009,
0005,0003,0003,0009,
0002,0001,-002,0005,
0002,0001,-002,0005,
0002,0001,-002,0005,
-005,-001,-003,0004,
-005,-001,-003,0004,
-005,-001,-003,0004,
0002,0002,-001,-001,
