delta1,delta2,delta3,delta4
0009,0021,0029,0036,
0009,0021,0029,0036,
0013,0024,0031,0033,
0013,0025,0031,0033,
0013,0025,0031,0033,
0007,0017,0022,0026,
0007,0017,0022,0026,
0007,0017,0022,0026,
0006,0012,0010,0015,
0006,0012,0010,0015,
0006,0012,0010,0015,
0006,0006,0008,0007,
0006,0006,0008,0007,
0006,0006,0008,0007,
0006,0005,0008,0002,
0006,0005,0008,0002,
0006,0005,0008,0002,
0006,0001,0006,0000,
0006,0001,0006,0000,
0006,0001,0006,0000,
0006,0002,0002,-002,
0005,0001,0001,-001,
0005,0001,0001,-001,
0000,0002,-003,0006,
0000,0002,-003,0006,
0000,0002,-003,0006,
0001,0003,0000,0002,
0001,0003,0000,0002,
0001,0003,0000,0002,
0001,-001,0001,0001,
