delta1,delta2,delta3,delta4
0011,0026,0037,0042,
0011,0026,0037,0042,
0018,0030,0050,0047,
0018,0030,0052,0047,
0018,0030,0052,0047,
0014,0034,0045,0053,
0014,0034,0045,0048,
0014,0034,0045,0048,
0019,0025,0034,0036,
0019,0025,0033,0036,
0019,0025,0033,0036,
0007,0016,0017,0024,
0007,0016,0017,0024,
0007,0016,0017,0024,
0007,0007,0013,0015,
0007,0007,0013,0015,
0007,0007,0013,0015,
0007,0003,0007,0008,
0007,0003,0007,0008,
0007,0003,0007,0008,
0006,0006,0003,0007,
0006,0006,0003,0007,
0006,0006,0003,0007,
0002,0004,0005,0010,
0002,0004,0005,0010,
0002,0004,0005,0010,
0002,0005,0001,0009,
0002,0005,0001,0009,
0002,0005,0001,0009,
0000,0006,0001,0005,
