delta1,delta2,delta3,delta4
0014,0021,0036,0037,
0014,0021,0036,0037,
0021,0027,0043,0039,
0021,0027,0045,0039,
0021,0027,0045,0039,
0016,0023,0035,0031,
0016,0022,0035,0031,
0016,0022,0035,0031,
0007,0017,0016,0024,
0007,0017,0016,0024,
0007,0017,0016,0024,
0004,0012,0009,0015,
0004,0012,0009,0015,
0004,0012,0009,0015,
0005,0005,0006,0003,
0005,0005,0006,0003,
0005,0005,0006,0003,
0001,0006,0003,0008,
0001,0006,0003,0008,
0001,0006,0003,0008,
0001,0003,0000,0009,
0001,0003,0000,0009,
0001,0003,0000,0009,
0004,0003,0001,0006,
0004,0003,0001,0006,
0004,0003,0001,0006,
0004,0000,0004,-001,
0004,0000,0004,-001,
0004,0000,0004,-001,
-002,0005,0001,0006,
