delta1,delta2,delta3,delta4
0013,0021,0033,0021,
0013,0021,0033,0021,
0016,0022,0036,0023,
0016,0022,0036,0023,
0016,0022,0036,0023,
0021,0022,0036,0028,
0021,0022,0036,0028,
0021,0022,0036,0028,
0019,0023,0040,0029,
0019,0023,0040,0029,
0019,0023,0040,0029,
0015,0026,0035,0022,
0015,0026,0035,0022,
0015,0025,0035,0022,
0014,0017,0025,0016,
0014,0017,0025,0016,
0014,0017,0025,0016,
0015,0010,0014,0005,
0015,0010,0014,0005,
0015,0010,0014,0005,
0005,0015,0008,0000,
0005,0015,0008,0000,
0005,0011,0008,0000,
0004,0000,0000,0001,
0004,0000,0000,0001,
0004,0000,0000,0001,
0001,0003,0005,-004,
0001,0003,0005,-004,
0001,0003,0005,-004,
0002,-002,-002,-002,
