delta1,delta2,delta3,delta4
0014,0022,0034,0027,
0014,0022,0034,0027,
0019,0025,0037,0028,
0019,0025,0037,0028,
0019,0025,0037,0028,
0021,0023,0035,0026,
0021,0023,0035,0026,
0021,0023,0035,0026,
0015,0022,0030,0018,
0015,0022,0030,0018,
0015,0022,0030,0018,
0018,0015,0018,0013,
0018,0015,0018,0013,
0018,0015,0018,0013,
0009,0014,0018,0011,
0009,0014,0018,0011,
0009,0014,0018,0011,
0006,0011,0012,0007,
0006,0011,0012,0007,
0006,0011,0012,0007,
0008,-001,0001,-001,
0008,-001,0001,-001,
0008,-001,0001,-001,
0003,0004,0005,-002,
0003,0004,0005,-002,
0003,0004,0005,-002,
0007,-001,0000,0000,
0007,-001,0000,0000,
0007,-001,0000,0000,
0005,0002,0001,-002,
