delta1,delta2,delta3,delta4
0009,0010,0023,0026,
0010,0022,0031,0036,
0010,0023,0031,0037,
0010,0023,0031,0037,
0015,0025,0032,0035,
0015,0025,0032,0035,
0015,0025,0032,0035,
0013,0022,0030,0028,
0013,0022,0030,0028,
0013,0022,0030,0028,
0007,0015,0015,0017,
0007,0013,0015,0017,
0007,0013,0015,0017,
0004,0003,0004,0006,
0004,0003,0004,0006,
0004,0003,0004,0006,
0001,0002,0003,0005,
0001,0002,0003,0005,
0001,0002,0003,0005,
0005,0001,0004,0003,
0005,0001,0004,0003,
0005,0001,0004,0003,
0001,0000,0004,0009,
0001,0000,0004,0009,
0001,0000,0004,0009,
0001,-002,-001,-004,
0001,-002,-001,-004,
0001,-002,-001,-004,
0001,0004,0002,0008,
0001,0004,0002,0008,
