delta1,delta2,delta3,delta4
0010,0024,0038,0044,
0010,0024,0038,0044,
0017,0029,0046,0048,
0017,0029,0046,0048,
0017,0029,0046,0048,
0019,0034,0049,0047,
0019,0034,0049,0047,
0019,0034,0049,0047,
0016,0027,0036,0035,
0016,0027,0033,0035,
0016,0027,0033,0035,
0008,0014,0019,0022,
0008,0014,0019,0022,
0008,0014,0019,0022,
0006,0008,0013,0014,
0006,0008,0013,0014,
0006,0008,0013,0014,
0006,0003,0011,0008,
0006,0003,0009,0008,
0006,0003,0009,0008,
0000,0002,0005,0000,
0000,0002,0005,0000,
0000,0002,0005,0000,
0004,0002,0004,0005,
0004,0002,0004,0005,
0004,0002,0004,0005,
0001,0002,0001,0003,
0001,0002,0001,0003,
0001,0002,0001,0003,
-005,0002,0002,0002,
