delta1,delta2,delta3,delta4
0008,0022,0029,0022,
0008,0022,0029,0022,
0018,0021,0037,0025,
0018,0021,0037,0025,
0018,0021,0037,0025,
0016,0026,0035,0030,
0016,0026,0035,0030,
0016,0026,0035,0030,
0018,0025,0035,0030,
0018,0025,0035,0030,
0018,0025,0035,0030,
0018,0023,0030,0022,
0018,0023,0030,0022,
0018,0023,0030,0022,
0010,0019,0020,0015,
0010,0019,0020,0015,
0010,0018,0020,0015,
0005,0012,0010,0011,
0005,0012,0010,0011,
0005,0012,0010,0011,
0007,0008,0004,0005,
0007,0008,0004,0005,
0007,0008,0004,0005,
0001,0006,-001,0005,
0001,0006,-001,0005,
0001,0006,-001,0005,
0001,0009,0006,0003,
0001,0009,0006,0003,
0001,0009,0006,0003,
0007,0003,0003,0000,
