delta1,delta2,delta3,delta4
0012,0027,0034,0037,
0012,0027,0034,0037,
0015,0030,0038,0042,
0015,0027,0039,0042,
0015,0027,0039,0042,
0016,0020,0028,0029,
0016,0020,0028,0029,
0016,0020,0028,0029,
0010,0014,0011,0018,
0010,0014,0011,0018,
0010,0014,0011,0018,
0005,0006,0007,0008,
0005,0006,0007,0008,
0005,0006,0007,0008,
0003,0002,0004,0008,
0003,0002,0004,0008,
0003,0002,0004,0008,
0001,-002,0000,0001,
0001,-002,0000,0001,
0001,-002,0000,0001,
0005,0002,0003,0004,
0005,0002,0003,0004,
0005,0002,0003,0004,
-002,0000,0001,0004,
-002,0000,0001,0004,
-002,0000,0001,0004,
0005,0002,-003,0005,
0005,0002,-003,0005,
0005,0002,-003,0005,
0002,0000,0003,0002,
