delta1,delta2,delta3,delta4
0009,0013,0026,0022,
0013,0018,0034,0042,
0013,0025,0039,0042,
0013,0025,0039,0042,
0017,0025,0041,0038,
0017,0025,0041,0038,
0017,0025,0041,0038,
0015,0020,0033,0032,
0015,0020,0033,0032,
0015,0020,0033,0032,
0007,0013,0015,0015,
0007,0013,0015,0015,
0007,0013,0015,0015,
0004,0004,0006,0007,
0004,0004,0006,0007,
0004,0004,0006,0007,
0008,0001,0007,0006,
0008,0001,0007,0006,
0008,0001,0007,0006,
0005,0000,0009,0004,
0005,0000,0009,0004,
0005,0000,0009,0004,
0004,0004,0006,0006,
0004,0004,0006,0006,
0004,0004,0006,0006,
0001,-001,0001,0001,
0001,-001,0001,0001,
0001,-001,0001,0001,
0005,0000,0007,0004,
0006,0000,0007,0004,
