delta1,delta2,delta3,delta4
0015,0022,0037,0028,
0015,0022,0037,0028,
0020,0027,0050,0043,
0020,0027,0050,0043,
0020,0027,0050,0043,
0023,0032,0050,0045,
0023,0032,0050,0045,
0023,0032,0050,0045,
0029,0035,0049,0044,
0029,0035,0049,0044,
0029,0035,0049,0044,
0021,0026,0041,0035,
0021,0026,0041,0035,
0021,0026,0041,0035,
0016,0026,0028,0024,
0016,0026,0028,0024,
0016,0024,0028,0024,
0016,0014,0018,0015,
0016,0014,0018,0015,
0016,0014,0018,0015,
0006,0012,0009,0005,
0006,0012,0009,0005,
0006,0011,0009,0005,
0006,0002,0003,0000,
0006,0002,0003,0000,
0006,0002,0003,0000,
0002,-001,-004,-001,
0002,-001,-004,-001,
0002,-001,-004,-001,
0003,0003,0001,-003,
