delta1,delta2,delta3,delta4
0018,0011,0027,0018,
0018,0011,0027,0018,
0018,0023,0042,0033,
0018,0023,0042,0033,
0018,0023,0042,0033,
0019,0031,0058,0051,
0019,0031,0058,0051,
0019,0031,0058,0051,
0033,0043,0067,0052,
0033,0043,0067,0052,
0033,0043,0067,0052,
0035,0052,0077,0063,
0035,0052,0077,0063,
0035,0052,0077,0063,
0035,0042,0059,0050,
0035,0042,0058,0050,
0035,0042,0058,0050,
0026,0035,0046,0036,
0026,0035,0046,0036,
0026,0029,0045,0036,
0018,0016,0025,0022,
0018,0016,0025,0022,
0018,0016,0025,0022,
0007,0010,0012,0013,
0007,0010,0012,0013,
0007,0010,0012,0013,
0009,0004,0008,0005,
0009,0004,0008,0005,
0009,0004,0008,0005,
0006,0002,0003,0001,
