delta1,delta2,delta3,delta4
0007,0016,0026,0027,
0010,0026,0034,0038,
0010,0030,0034,0038,
0010,0030,0034,0038,
0021,0024,0036,0035,
0017,0024,0036,0035,
0017,0024,0036,0035,
0010,0019,0019,0025,
0010,0019,0019,0023,
0010,0019,0019,0023,
0004,0011,0008,0013,
0004,0011,0008,0013,
0004,0011,0008,0013,
0007,0005,0003,0004,
0007,0005,0003,0004,
0007,0005,0003,0004,
0003,0001,0004,0002,
0003,0001,0004,0002,
0003,0001,0004,0002,
0007,0004,0007,0004,
0007,0004,0007,0004,
0007,0004,0007,0004,
0000,0001,0001,0002,
0000,0001,0001,0002,
0000,0001,0001,0002,
0002,0003,0002,0000,
0002,0003,0002,0000,
0002,0003,0002,0000,
0003,0002,0004,-005,
0003,0002,0004,-005,
