delta1,delta2,delta3,delta4
0010,0021,0031,0035,
0010,0021,0031,0035,
0014,0026,0037,0037,
0014,0028,0037,0037,
0014,0028,0037,0037,
0016,0027,0034,0036,
0016,0027,0034,0036,
0016,0027,0034,0036,
0013,0015,0022,0024,
0013,0015,0022,0024,
0013,0015,0022,0024,
0009,0002,0015,0010,
0009,0002,0015,0010,
0009,0002,0015,0010,
0006,0001,0009,0006,
0006,0001,0009,0006,
0006,0001,0009,0006,
0004,0004,0009,0001,
0004,0004,0009,0001,
0004,0004,0009,0001,
0004,0001,0001,-003,
0004,0001,0001,-003,
0004,0001,0001,-003,
0004,0000,-002,-002,
0004,0000,-002,-002,
0004,0000,-002,-002,
0006,0002,0006,0005,
0006,0002,0006,0005,
0006,0002,0006,0005,
0002,0000,0002,0002,
