delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0000,0001,-001,0001,0002,0000,0000
0002,0000,-001,0000,0000,0000,0002,-001,0002
0002,0000,-001,0000,0000,0000,0001,-001,0002
0002,0000,0000,0000,0000,0000,0001,-001,0001
0003,0000,0000,0001,0001,-001,0001,0000,0000
0003,0000,-001,0001,0001,-001,0001,0000,0000
0003,0000,-003,-001,0001,-001,0002,0000,0000
0001,0002,-001,-001,0000,0000,0002,0000,-001
0000,0001,-001,-001,0000,0000,0002,0000,0001
0001,0001,-001,0000,0000,0000,0002,0001,0002
0000,0001,0000,0000,0001,0001,0002,0002,0002
0002,0001,-001,0000,0001,0001,0002,0005,0001
0002,0001,0000,0000,0001,0001,0003,0003,0001
0002,0001,0000,0000,0002,0001,0006,0004,0002
0002,0001,0002,0002,0002,0002,0022,0003,0002
0002,0001,0002,0004,0003,0004,0022,0003,0002
0006,0002,0002,0005,0003,0004,0014,0003,0002
0006,0002,0002,0005,0003,0005,0009,0003,0002
0006,0002,0002,0004,0003,0005,0005,0002,0001
0006,0002,0001,0002,0002,0004,0005,0002,0000
0005,0002,0001,0002,0002,0003,0004,0002,0000
0004,0001,0001,0002,0002,0003,0004,0002,0002
0004,0002,0001,0002,0002,0003,0003,0001,0002
0004,0001,0001,0001,0001,0003,0004,0001,0003
0005,0001,0000,0001,0001,0003,0005,0002,0001
0004,0001,0000,0002,0001,0004,0005,0002,0000
0005,0003,0000,0004,0003,0007,0005,0002,0000
0007,0003,0003,0007,0004,0006,0006,0001,0004
0007,0003,0003,0007,0004,0006,0006,0002,0004
0007,0003,0002,0007,0005,0006,0007,0003,0002
0012,0003,0000,0009,0007,0005,0010,0004,0002
0012,0003,0002,0014,0007,0007,0011,0004,0003
0014,0004,0002,0019,0005,0004,0018,0003,0005
0016,0005,0002,0028,0005,0007,0019,0003,0005
0025,0005,0003,0029,0010,0007,0022,0006,0006
0025,0005,0003,0030,0010,0007,0022,0006,0006
0029,0005,0003,0031,0010,0007,0022,0006,0006
0029,0005,0003,0031,0010,0007,0022,0006,0006
0036,0005,0003,0032,0010,0007,0022,0006,0006
0036,0005,0003,0032,0010,0007,0022,0006,0006
0035,0005,0003,0032,0010,0007,0022,0006,0006
0030,0005,0003,0032,0010,0007,0022,0006,0006
0029,0005,0003,0032,0010,0007,0022,0006,0006
0018,0023,0002,0015,0029,0003,0009,0013,0004
0005,0030,0002,0005,0031,0003,0004,0017,0003
0005,0030,0002,0004,0031,0003,0004,0017,0003
0003,0028,0002,0003,0031,0003,0004,0017,0003
0003,0024,0002,0003,0030,0003,0004,0017,0003
0002,0022,0002,0003,0027,0003,0004,0017,0003
0002,0022,0002,0003,0024,0003,0004,0017,0003
0002,0014,0009,0003,0019,0013,0002,0011,0008
0002,0007,0013,0000,0008,0014,0002,0006,0015
0002,0007,0013,0000,0007,0014,0002,0006,0015
0002,0007,0013,0000,0005,0014,0002,0006,0015
0002,0007,0013,0000,0005,0014,0002,0006,0015
