delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,-001,0000,0001,-001,-001,-001
0000,0001,0000,-001,0000,0001,-001,0002,0000
0000,0001,0000,-001,-001,0001,-001,0002,0000
0000,0000,0001,-001,-001,0003,-001,0000,0001
0002,0000,0000,-001,-001,0002,-002,0000,0001
0002,0000,0000,0000,0000,0002,-002,0000,0001
0001,0001,0000,0000,-001,0001,-003,0003,0001
0001,0000,0000,0001,0000,0001,-002,0004,0001
0002,0000,0000,0001,0001,0003,-001,0004,0001
0002,0000,0000,0001,0002,0003,0001,0004,0001
0002,0001,0003,0001,0003,0006,0001,0007,0004
0002,0001,0004,0002,0003,0007,0000,0007,0006
0003,0004,0004,0003,0009,0007,0000,0014,0007
0003,0006,0004,0003,0014,0007,0003,0017,0007
0003,0007,0005,0004,0022,0008,0004,0020,0007
0004,0011,0006,0005,0031,0011,0003,0020,0008
0006,0019,0006,0005,0035,0011,0002,0013,0008
0006,0019,0006,0005,0036,0011,0002,0013,0008
0006,0019,0006,0005,0036,0011,0002,0013,0008
0006,0019,0006,0005,0036,0011,0002,0013,0008
0006,0019,0006,0005,0035,0011,0002,0013,0008
0006,0019,0006,0005,0032,0011,0002,0013,0008
0007,0026,0007,0005,0023,0007,0001,0004,0004
0007,0030,0009,0005,0011,0007,0001,0002,0004
0007,0030,0009,0005,0011,0007,0001,0002,0004
0007,0025,0009,0005,0006,0007,0001,0002,0004
0007,0024,0009,0005,0006,0007,0001,0002,0004
0007,0024,0009,0005,0005,0007,0001,0002,0004
0007,0024,0009,0005,0004,0007,0001,0002,0004
0007,0024,0009,0005,0003,0007,0001,0002,0004
0005,0012,0004,0003,0002,0004,-001,-001,0000
0004,0007,0003,0003,0002,0003,-001,-001,-002
0004,0003,0002,0003,0001,0003,-001,0000,-002
0004,0002,0002,0001,0001,0003,0000,0000,-001
0002,0001,0002,0001,-001,0001,0000,0000,0000
0002,-001,0003,0001,0001,0001,0000,0000,-001
0002,-001,0003,0001,0000,0001,-001,0000,0000
0001,0001,0003,0001,0000,0001,-001,0000,0000
0004,0001,0003,0001,0000,0001,-001,0000,0000
0001,0002,0002,0000,0000,0001,-002,0000,0000
0000,0000,0001,0000,-002,0001,-002,0000,0000
0000,0000,0001,0000,-002,0001,-002,-001,-001
0000,0000,0002,0000,0000,0001,-002,0000,-001
0000,0001,0002,0000,0000,0001,-002,0000,-001
0001,0001,-001,0000,0000,0000,-002,0000,-001
0000,0001,-001,0001,0000,0001,-002,0000,-001
0001,0001,0000,0001,0000,0001,-002,-001,-002
0001,0001,0002,0001,-001,0001,-002,-002,0001
0001,0001,0004,-001,-001,0000,-003,-002,0000
0001,-001,0004,-001,-001,0000,-003,-001,0001
0000,-001,0002,-001,-001,0000,-003,-001,0000
0000,-001,0002,0000,-001,0002,-003,-001,0000
0000,0002,0001,-002,-001,0001,-003,-001,0000
0000,0002,0001,-001,0000,0001,-003,-001,0000
0000,0000,0000,-001,0000,0001,-003,-001,0001
