delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0000,-001,-001,0001,0001,0002,0002
0000,0000,0000,-001,-001,-001,0001,0001,0003
0000,0000,0001,-001,-001,-001,0001,0001,0002
0000,0000,0002,0000,0001,-001,0002,0001,0002
0002,0001,0003,0001,0001,0001,0002,0002,0001
0001,0002,0002,0001,0002,0001,0002,0002,0001
0003,0002,0002,0001,0002,0001,0002,0003,0002
0003,0003,0002,0001,0003,0002,0003,0002,0003
0003,0005,0004,0002,0005,0002,0003,0003,0003
0004,0011,0004,0002,0006,0002,0003,0007,0005
0004,0013,0004,0002,0010,0004,0003,0007,0005
0004,0015,0004,0001,0012,0006,0002,0008,0005
0004,0017,0004,0001,0015,0006,0002,0008,0005
0003,0019,0004,0001,0017,0006,0003,0009,0005
0003,0025,0004,0003,0018,0006,0003,0012,0005
0003,0025,0007,0006,0019,0008,0003,0013,0008
0003,0025,0007,0006,0019,0008,0003,0013,0008
0005,0026,0004,0004,0018,0005,0003,0010,0006
0005,0026,0004,0004,0018,0005,0003,0010,0006
0005,0022,0004,0004,0018,0005,0003,0010,0006
0005,0022,0004,0004,0018,0005,0003,0010,0006
0005,0022,0005,0004,0018,0005,0003,0010,0006
0005,0016,0005,0003,0017,0005,0003,0008,0007
0005,0013,0005,0003,0011,0005,0003,0007,0005
0005,0013,0004,0002,0009,0003,0003,0007,0005
0004,0007,0003,0002,0006,0004,0002,0005,0004
0004,0004,0003,0002,0003,0003,0001,0003,0004
0002,0004,0003,0000,0003,0002,0001,0002,0004
0002,0003,0003,0000,0002,0000,0002,0001,0003
0002,0002,0003,0000,0002,-001,0002,0002,0003
0002,0002,0002,0001,0001,-001,0003,0002,0003
0001,0002,0002,0001,0000,0000,0003,0002,0003
0000,0001,0001,0000,0000,0001,0003,0001,0003
0001,0001,0001,0000,0000,0001,0003,0001,0004
0002,0001,0001,0001,0001,-001,0001,0001,0004
0002,0002,0001,0001,0000,-001,0001,0001,0003
0001,0002,0000,-001,0000,0000,0001,0001,0002
0001,0001,0000,-001,-001,0001,0001,0001,0002
0001,0001,0000,0001,0000,0001,0001,0002,0001
0002,0001,0000,0001,0000,0001,0001,0001,0001
0002,-001,0001,0000,0000,0000,0002,0002,0001
0002,-001,0000,0000,0000,0000,0002,0001,0001
0002,0000,0001,-001,0000,0000,0002,0002,0000
0002,0000,0001,-001,0000,0000,0001,0002,0000
0001,0000,0001,0000,0001,0000,0001,0002,0001
0001,-001,0001,0000,0001,0000,0001,0002,0001
0001,0000,0002,0000,-001,0000,0001,0002,0000
0002,0001,0002,0000,-001,0000,0001,0002,0000
0001,0001,0004,0000,-001,0000,0001,0002,0000
0001,0001,0004,-001,0000,0001,0001,0002,0000
0000,0001,0003,-001,0000,0002,0002,0001,0000
-001,0000,0003,0000,0000,0002,0002,0000,0000
-001,0000,0002,0002,0000,0001,0001,0001,0002
0002,0000,0002,0002,0000,0001,0001,0001,0002
0002,0000,0002,0000,-002,0001,0001,0001,0002
