delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0001,0002,-001,0000,0001,0000,0000
-001,0000,0001,0002,0001,0001,0002,0001,0001
0000,0000,0000,0003,0001,0001,0002,0001,0001
-001,0000,0000,0001,0000,0000,0002,0001,0001
0000,0001,0001,0001,0000,0000,0002,-001,0001
0000,0000,0002,0001,0000,0002,0002,-001,0001
0001,0000,0001,0000,0001,0002,0002,-001,0001
0000,0000,0001,0000,0001,0001,0002,0000,0001
0000,0000,0000,0000,0001,0000,0003,0000,0000
0000,0001,0000,0001,0001,0001,0002,0001,0002
0000,0001,0000,0002,0002,0002,0003,0003,0004
0001,0002,0004,0002,0002,0002,0006,0008,0005
0002,0004,0004,0002,0003,0005,0007,0010,0007
0002,0004,0004,0007,0009,0006,0012,0019,0007
0003,0005,0003,0011,0019,0006,0012,0021,0007
0005,0009,0005,0014,0028,0009,0008,0021,0007
0010,0020,0006,0015,0028,0009,0004,0014,0007
0010,0020,0006,0015,0028,0009,0004,0014,0007
0010,0020,0006,0015,0028,0009,0004,0014,0007
0010,0020,0006,0015,0028,0009,0004,0014,0007
0010,0020,0006,0015,0027,0009,0004,0014,0007
0010,0020,0006,0015,0026,0009,0004,0014,0007
0009,0023,0009,0004,0020,0009,0001,0002,0003
0005,0023,0009,0002,0010,0008,0001,0002,0002
0002,0014,0009,0001,0004,0004,0002,0002,0002
0002,0014,0009,0001,0004,0004,0002,0002,0002
0002,0014,0009,0001,0003,0004,0002,0002,0002
0002,0014,0009,0001,0003,0004,0002,0002,0002
0002,0014,0009,0001,0002,0004,0002,0002,0002
0002,0014,0009,0001,0002,0004,0002,0002,0002
0002,0001,0004,0000,0002,0002,0001,-001,0002
0002,0000,0004,0000,0000,0001,0001,-001,-001
0000,0000,0002,0000,0000,0001,0001,0000,-001
0000,0001,0004,-001,0000,0001,0001,0000,-001
0000,0001,0002,-001,0000,0001,0000,0000,0000
0000,0000,0001,0000,0001,0001,0000,0000,0002
0000,0000,0001,0000,0001,0001,0001,0000,0001
0000,0000,0003,0001,0001,0001,0001,0000,0002
0000,0000,0003,0002,-001,0001,0001,0000,0001
0002,0000,0001,0002,0001,0001,0001,0000,-001
0001,0000,0001,0002,0000,0001,0001,0001,-001
0001,0001,-001,0001,0001,-001,0001,0002,-001
0001,0001,-001,0001,0000,0000,0002,0002,-001
0000,0001,0001,0001,0000,0000,0001,0000,-001
0000,0000,0002,0001,0000,0000,0001,0000,-001
-002,0000,0002,0002,0000,0001,0001,0000,-001
-002,-001,0002,0002,0000,0002,0001,0000,0000
0001,-001,0000,0001,0000,0001,0001,0000,-003
0001,-001,0000,0000,0001,0002,0001,0000,-001
0001,-001,0000,0000,0001,0001,0001,0000,-001
0000,-001,0000,0000,0001,0001,0000,0001,0000
0000,-001,0001,0000,0000,0001,0000,0000,0000
0000,-001,0001,0001,0000,0001,0000,0000,0000
0000,-002,0001,0001,0000,0000,0001,-001,0000
0000,-002,0001,0001,0000,0000,0000,-001,0000
