delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0000,-001,-001,0000,0001,0000,-002
-001,0001,-001,-002,-001,-004,0002,0000,-002
-001,0001,-002,-001,0000,0001,0002,0000,-002
0002,0001,-002,-001,0000,-004,0002,-001,-002
0000,0000,0000,0001,0000,0002,0002,0000,-001
0000,0000,0000,0001,0000,0001,0002,0000,0000
0000,0000,0000,0001,0000,0001,0003,0000,0000
0000,0000,0000,0000,0000,0001,0001,0000,0000
-001,0000,0000,0001,0000,0001,0002,0000,0001
0000,0001,0000,0001,0001,0001,0002,0001,0001
0000,0000,0000,0001,0001,0001,0002,0003,0001
0002,0001,0000,0001,0004,0002,0002,0007,0003
0002,0001,0002,0003,0004,0004,0003,0007,0005
0003,0004,0002,0004,0008,0007,0004,0013,0006
0005,0006,0004,0006,0020,0007,0008,0016,0006
0006,0010,0004,0012,0026,0009,0008,0016,0006
0010,0018,0005,0013,0035,0011,0008,0013,0006
0010,0018,0005,0013,0038,0011,0008,0013,0006
0010,0018,0005,0013,0038,0011,0008,0013,0006
0010,0018,0005,0013,0037,0011,0008,0013,0006
0010,0018,0005,0013,0036,0011,0008,0013,0006
0010,0018,0005,0013,0032,0011,0008,0013,0006
0012,0032,0005,0007,0022,0006,0001,0001,0003
0012,0032,0008,0003,0010,0004,-001,0000,-001
0012,0032,0008,0003,0010,0004,-001,0000,-001
0012,0028,0008,0003,0005,0004,-001,0000,-001
0012,0023,0008,0003,0005,0004,-001,0000,-001
0012,0020,0008,0003,0003,0004,-001,0000,-001
0012,0020,0008,0003,0003,0004,-001,0000,-001
0012,0020,0008,0003,0002,0004,-001,0000,-001
0004,0008,0002,0003,0001,0003,-001,-001,-001
0001,0004,0001,0000,0001,0003,0001,-002,0000
0000,0000,0001,0000,0000,0003,0001,-002,0000
0000,0000,0000,-001,0000,0003,0001,-002,0001
0000,0001,0002,-001,0000,0003,0001,-002,-001
-001,0001,-001,0000,0000,0000,0000,-002,-005
0000,0001,0001,0000,-001,0000,0000,-001,-005
0000,0000,0000,0000,-001,0000,0000,-001,-004
0000,-001,0000,-001,-001,-001,0000,-001,-002
0000,-001,0000,0000,-001,0002,0000,-001,-002
-001,-001,0000,0001,-001,-001,0002,-001,-002
-001,-001,0001,0001,-001,0002,0002,0000,0000
-001,0000,0001,-001,-001,0000,0003,0000,0000
0000,-001,0001,-001,-001,0002,0000,-001,-002
0000,-001,0001,-001,-001,0000,0001,-001,-003
-001,-001,0001,0000,-001,0001,0001,-002,-003
-002,-001,-001,-001,-001,0000,0001,-001,-003
-002,-001,-002,-001,-001,0001,0001,-002,-003
0000,-001,-002,-001,-001,0001,0001,-002,-003
0000,-001,-002,-002,-001,0001,0001,-002,-002
0000,-001,0001,-001,0000,0001,0001,-002,-002
0000,-001,0001,-002,0000,0002,0001,-001,0001
0000,0000,-001,-001,0000,0003,0000,-001,-001
0000,0000,-001,0000,0000,0003,0001,-001,-001
0000,0000,-001,0001,0000,0002,0001,-001,-001
