delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,0001,0001,-001,0002,-001,-001
0001,0000,-001,0001,0002,-001,0002,0000,-001
0001,0000,-001,0001,0000,0000,0000,0000,0000
0001,0000,-001,0001,0001,0000,0001,0000,0000
0000,0002,0001,0002,0001,0000,0001,0000,0000
0000,0000,-001,0002,0003,0000,0002,0001,0000
0000,0000,-001,0002,0003,0000,0002,0001,0001
0001,0000,-001,0002,0003,0001,0002,0001,0001
0002,-001,0000,0002,0002,-001,0001,0001,0001
0002,-001,0000,0002,0002,0002,0003,0001,0001
0002,-001,0000,0002,0002,0002,0003,0001,0001
0005,0002,-002,0007,0005,0004,0006,0005,0001
0008,0004,0001,0009,0005,0004,0011,0006,0001
0009,0004,0001,0015,0010,0004,0012,0006,0001
0012,0016,0002,0022,0020,0005,0016,0013,0001
0012,0016,0003,0022,0020,0003,0016,0013,0001
0009,0016,0003,0019,0020,0005,0017,0012,0001
0009,0012,0002,0017,0019,0005,0016,0011,0001
0006,0010,0001,0015,0013,0005,0012,0010,0002
0009,0007,0001,0010,0010,0005,0012,0009,0002
0006,0004,0000,0009,0009,0004,0011,0006,0002
0006,0003,0000,0009,0005,0004,0004,0005,0001
0004,0003,0000,0008,0004,0003,0004,0004,0001
0003,0002,-001,0004,0002,0001,0004,0001,0001
0001,0001,0001,0001,0002,0001,0002,0000,0000
0001,0001,0002,0001,0002,0001,0002,-001,0000
0002,0000,0002,0000,0001,0002,0002,-001,0001
0002,0001,-001,0000,0001,0002,0001,0001,0001
0002,0000,-001,0000,0001,0002,0002,0002,0002
0002,0000,0000,0003,0001,0003,0002,0002,0002
0002,-001,0000,0003,0001,0003,0002,0002,0002
0002,-001,0001,0003,0000,0002,0003,0003,0003
0001,0001,0000,0002,0000,0002,0002,0003,0003
0000,0001,0001,0002,0000,0002,0002,0003,0003
0000,0001,0000,0002,0002,0002,0002,0003,0003
0001,0001,0000,0002,0002,0003,0002,0003,0002
0001,0001,-001,0002,0002,0003,0000,0003,0002
0001,0000,-001,0002,0003,0001,0000,0003,0002
0001,0000,-001,0001,0003,0001,0002,0001,0002
0001,-001,-002,0001,0003,0001,0002,0001,0002
0001,-001,-002,0001,0002,0001,0001,-001,0002
0001,0000,-001,0003,0000,0002,0001,-001,0000
0001,0000,-001,0003,0000,0002,0001,0000,0000
0001,0000,-001,0003,0000,0001,0001,0001,0000
0001,0000,0000,0001,0001,0000,0001,0001,0001
0001,0000,0000,0001,0001,0000,0001,0001,0001
0001,0000,0000,0001,0001,0000,0001,0001,0001
0002,0001,0000,0001,0002,0003,0002,0002,0001
0002,0001,0001,0001,0002,0003,0002,0002,0001
0000,-001,0001,0001,0002,0003,0003,0002,0001
0000,-001,0001,0003,0001,0002,0001,0002,0003
-001,-001,-001,0003,0001,0002,0001,0002,0003
0000,-001,-001,0003,0001,0001,0001,0002,0002
-001,-001,0000,0001,0001,0000,0001,0001,0000
0002,-001,0000,0002,0001,0000,0002,0001,0000
