delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0000,-001,0000,-001,0000,0002,0003
0003,0001,0000,-001,0000,-001,0000,0002,0002
0003,0001,0000,-001,0000,-002,0000,0002,0002
0000,0001,0000,-001,0001,0000,0000,0002,0001
0000,0001,0000,-001,0001,0000,0000,0002,0001
0001,0001,0000,-002,0001,0000,0000,0002,0001
0002,0001,0000,-001,0001,0000,0000,0002,0002
0002,0003,0000,-001,0002,0000,0000,0003,0001
0002,0003,0001,0000,0003,0000,0001,0003,0002
0003,0003,0002,0000,0003,0000,0002,0003,0002
0004,0003,0001,0001,0004,0001,0002,0005,0003
0004,0007,0002,0002,0010,0002,0002,0008,0003
0005,0011,0003,0004,0011,0001,0003,0009,0003
0005,0014,0003,0004,0018,0006,0006,0012,0003
0006,0017,0003,0007,0021,0004,0006,0015,0003
0007,0024,0003,0008,0025,0004,0006,0018,0003
0008,0027,0003,0008,0028,0002,0005,0018,0001
0008,0027,0003,0008,0029,0002,0005,0018,0001
0008,0033,0003,0008,0032,0002,0005,0018,0001
0008,0038,0003,0008,0033,0002,0005,0018,0001
0008,0040,0003,0008,0032,0002,0005,0018,0001
0008,0041,0003,0008,0032,0002,0005,0018,0001
0008,0044,0003,0008,0032,0002,0005,0018,0001
0007,0044,0003,0008,0033,0004,0005,0019,0004
0005,0036,0003,0006,0033,0004,0006,0019,0004
0005,0026,0004,0006,0026,0002,0006,0015,0002
0005,0016,0004,0006,0019,0002,0004,0011,0002
0005,0009,0002,0005,0013,0003,0004,0008,0002
0005,0009,0002,0005,0011,0003,0004,0008,0002
0005,0008,0002,0005,0011,0003,0004,0008,0002
0005,0008,0002,0005,0009,0003,0004,0008,0002
0005,0007,0002,0005,0006,0003,0004,0008,0002
0005,0004,0002,0005,0005,0003,0004,0008,0002
0004,0004,0002,0000,0003,0003,0002,0004,0002
0003,0002,0002,-001,0003,0002,0002,0003,0002
0003,0002,0002,-001,0003,0002,0003,0002,0003
0003,0002,0000,-001,0002,0001,0003,0002,0003
0002,0000,-001,-001,0002,0000,0002,0002,0003
0002,0000,-001,-001,0002,0000,0001,0002,0001
0002,0000,0000,-001,0000,0000,0000,0002,-001
0003,0000,0000,-001,0000,0000,0000,0002,-001
0003,0000,0001,-002,0000,-001,0000,0001,0001
0001,0000,0001,-003,0000,0000,0000,0001,0001
0000,0000,0001,-002,0000,0000,0000,0001,0001
0000,0000,0001,-002,-001,0001,0000,0001,0000
0000,-001,0000,-002,0000,0001,-001,0001,0000
0000,0000,0001,-002,0000,0001,-001,0001,0000
0000,-001,0001,-001,0000,0000,0001,0001,0001
0001,0000,0001,-001,0000,-001,0001,0001,0001
0002,0000,-001,-001,0000,-003,0001,0001,0002
0002,0000,-001,-001,0000,-001,0001,0001,0002
-001,0000,-001,-002,0000,-002,0000,0001,0002
-001,0000,0001,-002,0000,-001,0000,0002,0003
-001,0000,0001,-002,0000,-002,0000,0002,0001
0000,0001,0001,-002,0000,0000,-001,0002,0001
