delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0002,0000,0002,0001,0000,0001,0000,0001
0002,0001,-001,0002,0003,0001,0001,0000,0001
0001,0001,-001,0002,0003,0000,0002,0000,0000
0001,0001,-001,0001,0001,0001,0001,0001,-001
0001,0001,0000,0001,0001,0000,0002,0002,-001
0002,0001,0000,0001,0001,0000,0000,0001,0000
0001,0001,0002,0001,0001,0000,0000,0002,0000
0002,0002,0002,0001,0001,0001,0000,0002,0002
0000,0002,0002,0001,0001,0002,0000,0002,0003
0000,0003,0001,0002,0002,0001,0003,0003,0003
0000,0004,0002,0002,0003,0003,0004,0005,0003
0002,0004,0002,0004,0006,0003,0006,0011,0003
0002,0004,0003,0005,0007,0005,0006,0011,0006
0002,0006,0004,0009,0015,0005,0006,0013,0009
0007,0013,0004,0010,0024,0009,0006,0013,0009
0007,0022,0004,0010,0024,0009,0003,0009,0003
0006,0024,0004,0007,0023,0009,0002,0008,0003
0006,0024,0009,0004,0015,0009,0002,0006,0003
0006,0023,0009,0004,0010,0007,0002,0005,0002
0003,0013,0008,0002,0006,0006,0001,0003,0001
0002,0008,0007,0002,0004,0005,0001,0002,0001
0002,0006,0006,0003,0003,0002,0001,0002,0001
0002,0006,0003,0003,0003,0002,0002,0001,0001
0002,0005,0003,0003,0002,0001,0002,0001,0001
0002,0003,0003,0003,0001,0001,0002,0001,0000
0002,0002,0003,0004,0002,0001,0002,0000,0000
0002,0002,0003,0003,0003,0002,0002,0000,0000
0002,0002,0003,0001,0003,0002,0002,0001,0000
0002,0002,0000,0001,0001,0001,0001,0001,0000
0002,0002,0000,0001,0001,0001,0000,0000,0002
0000,0002,0000,0002,0001,0001,0001,0000,0002
0000,0003,0002,0002,0001,0002,0001,0000,0002
0001,0002,0000,0002,0001,0002,0002,0000,0000
0001,0002,0002,0002,0001,0002,0001,0000,0000
0001,0002,0002,0001,0001,0000,0001,0000,0000
-001,0001,0002,0002,0001,0000,0001,0001,-001
0001,0001,0001,0001,0001,0002,0001,0001,0001
0001,0001,0001,0001,0001,0002,0000,0001,0001
0001,0004,0001,0001,0001,0001,0000,0001,0004
0002,0004,0001,0003,0001,0000,-001,0001,0004
0002,0003,0002,0003,0001,0001,-001,0002,0001
0002,0003,0000,0003,0001,0001,-001,0002,0001
0001,0004,0000,0002,0001,0002,0000,0002,0001
0001,0004,0000,0003,0002,0002,0001,0001,0001
0001,0002,0000,0002,0002,0002,0000,0001,0000
0000,0002,0000,0002,0002,0002,0001,0001,0000
0000,0002,0000,0002,0002,0001,0000,0001,0000
0001,0002,0000,0002,0001,0001,0001,0001,0001
0002,0002,0001,0002,0001,0001,0000,0001,0001
0003,0001,0001,0001,0001,0000,0001,0000,0001
0002,0001,0001,0001,0001,0000,0002,0000,0001
0001,0001,0001,0001,0001,0002,0002,0000,0001
0001,0003,-001,0001,0001,0003,0002,0000,0001
0001,0003,-001,0002,0001,0002,-001,0000,0001
0001,0002,-001,0003,0001,0001,0002,0000,0001
