delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,-001,0000,-001,-001,-001,-002,0000,0000
0002,0000,0000,-001,-001,-001,-002,0001,0000
0001,0000,0000,-001,0000,0000,-002,0001,0000
0000,-002,0000,-001,0000,0000,-002,0001,0000
0000,-002,-001,-001,-001,0000,-001,0001,0000
0000,-001,0000,-001,-001,0000,0001,0001,0003
0002,-001,0003,-002,0001,0002,0001,0001,0003
0002,0000,0003,0000,0001,0006,0001,0000,0004
0002,-002,0003,0000,0001,0008,0000,0001,0005
0002,0000,0003,0000,0002,0013,0000,0003,0011
0000,-002,0004,-001,0002,0013,0000,0003,0014
0000,0001,0009,-001,0002,0016,-002,0005,0014
0001,0002,0009,-001,0007,0014,0000,0010,0010
0002,0005,0009,0000,0012,0014,-001,0011,0005
0002,0012,0008,0000,0020,0010,0000,0015,0004
0004,0021,0007,0002,0027,0009,0002,0018,0004
0005,0021,0005,0006,0031,0005,0003,0019,0003
0005,0021,0005,0006,0031,0005,0003,0019,0003
0005,0021,0005,0006,0032,0005,0003,0019,0003
0005,0021,0005,0006,0032,0005,0003,0019,0003
0005,0021,0005,0006,0032,0005,0003,0019,0003
0005,0021,0005,0006,0029,0005,0003,0019,0003
0020,0015,0003,0020,0025,0001,0012,0011,0002
0028,0010,0003,0032,0015,0001,0016,0008,0001
0028,0006,0002,0032,0009,0005,0020,0008,0001
0027,0006,0002,0030,0009,0005,0020,0008,0001
0024,0006,0002,0030,0007,0005,0020,0008,0001
0024,0006,0002,0030,0007,0005,0020,0008,0001
0024,0006,0002,0030,0007,0005,0020,0008,0001
0024,0006,0002,0028,0007,0005,0020,0008,0001
0020,0004,0002,0028,0007,0007,0019,0005,0002
0015,0002,0002,0018,0005,0007,0015,0004,0003
0015,0000,0002,0015,0005,0004,0009,0001,0003
0015,0000,0002,0012,0005,0004,0009,0001,0003
0015,0000,0002,0009,0005,0004,0009,0001,0003
0015,0000,0002,0010,0005,0004,0009,0001,0003
0015,0000,0002,0009,0005,0004,0009,0001,0003
0015,0000,0002,0008,0005,0004,0009,0001,0003
0007,0000,0002,0003,0002,0004,0006,0002,0001
0007,0000,0002,0002,0002,0006,0006,0002,0001
0006,0000,0001,0002,0001,0002,0002,0002,0001
0006,0001,0000,0001,0001,0001,0002,0001,0002
0004,0001,0000,0001,0001,0001,0002,0000,-002
0003,0000,-001,0001,0001,0001,0001,0000,-001
0003,0000,0000,0001,-001,0001,0001,0000,-002
0002,-002,-001,0001,-001,0001,0001,0001,-001
0001,-002,0001,0001,-001,0002,0001,0001,0000
0001,-002,0001,0001,0000,0002,0000,0001,0000
0001,-001,0002,0001,0000,0002,0001,0001,0000
0003,-001,0001,0001,0000,-001,0001,0002,-001
0003,-001,0001,0000,-001,0002,0001,0001,0000
0003,-001,0001,-001,-001,0001,0001,0001,-001
0001,-002,0001,-001,-001,0001,0001,0000,-001
0001,-002,0001,-001,0001,0000,-001,0001,-001
0002,-001,0001,0000,0001,0000,-001,0001,0000
