delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,-001,0002,0003,0000,0000,0002
0000,0001,0000,-001,0002,0003,0000,-001,0001
-001,0002,0000,0000,0002,0004,0000,-001,0001
0000,0002,0003,0000,0001,0003,0001,0000,0004
0000,0000,0003,0000,0001,0004,0001,0000,0004
0000,0000,0003,0000,0002,0006,0001,-002,0008
0000,0000,0003,0000,0002,0006,0001,-002,0008
0001,0001,0003,0000,0003,0011,0000,0001,0008
0001,0001,0004,0000,0004,0014,0000,0004,0010
0001,0002,0006,-001,0004,0015,0000,0004,0015
0001,0004,0007,-001,0004,0014,0000,0004,0015
0001,0004,0008,0001,0005,0016,0001,0006,0015
0001,0006,0008,0001,0009,0014,0002,0007,0015
0002,0008,0007,0001,0017,0013,0003,0011,0009
0001,0015,0007,0001,0022,0010,0002,0014,0008
0003,0018,0005,0002,0030,0009,0004,0020,0006
0003,0021,0005,0004,0030,0008,0005,0022,-001
0003,0021,0005,0004,0029,0008,0005,0022,-001
0003,0021,0005,0004,0029,0008,0005,0022,-001
0003,0021,0005,0004,0029,0008,0005,0022,-001
0003,0021,0005,0004,0027,0008,0005,0022,-001
0003,0021,0005,0004,0025,0008,0005,0022,-001
0013,0015,0005,0015,0024,0004,0011,0014,0000
0020,0012,0004,0028,0017,0004,0018,0012,0002
0021,0007,0004,0030,0014,0007,0025,0005,0004
0021,0007,0004,0031,0013,0007,0025,0005,0004
0021,0007,0004,0031,0012,0007,0024,0005,0004
0021,0007,0004,0029,0011,0007,0024,0005,0004
0021,0007,0004,0029,0011,0007,0024,0005,0004
0021,0007,0004,0028,0011,0007,0024,0005,0004
0019,0006,0004,0025,0009,0007,0024,0004,0004
0019,0005,0002,0022,0008,0007,0020,0003,0006
0011,0004,0002,0013,0008,0007,0018,0003,0003
0011,0004,0002,0011,0007,0008,0013,0002,-001
0011,0004,0002,0008,0007,0008,0013,0002,-001
0011,0004,0002,0008,0007,0008,0013,0002,-001
0011,0004,0002,0007,0007,0008,0013,0002,-001
0011,0004,0002,0007,0007,0008,0013,0002,-001
0011,0004,0002,0007,0007,0008,0013,0002,-001
0007,0002,0002,0004,0005,0007,0006,0000,-001
0005,0002,0002,0004,0004,0004,0005,0000,0003
0005,0000,0003,0003,0003,0004,0004,0002,0003
0004,0000,0002,0002,0003,0004,0003,0002,0003
0003,0000,0002,0002,0002,0004,0003,0001,0001
0003,0001,0002,0002,0002,0004,0002,0000,0001
0002,0001,0002,0000,0005,0003,0002,0000,0001
0002,0000,0000,0000,0005,0005,0002,0000,-001
0002,0000,0000,0000,0002,0005,0002,-001,-001
0001,0000,0002,0000,0002,0005,0002,-001,0001
0001,0001,0002,0000,0002,0004,0002,-001,0001
0001,0001,0002,0001,0001,0003,0002,0000,0000
0001,0001,0000,0001,0002,0003,0002,0000,0000
0001,0001,0001,0001,0002,0002,0002,0000,0000
0001,0001,-001,-001,0002,0002,0001,0000,0000
0001,0000,-001,-001,0001,0001,0002,0000,0000
