delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,0001,0001,0001,0001,0002,0002,0001
0001,0002,0001,0001,0001,0000,0002,0002,0001
0001,0001,0001,0001,0002,0001,0002,0002,0001
0001,0001,0001,0001,0002,0001,0003,0001,0001
0001,0001,0001,0002,0002,0002,0003,0001,0002
0003,0003,0001,0003,0001,0002,0003,0001,0002
0002,0001,0000,0003,0002,0002,0005,0002,0002
0003,0003,0001,0006,0002,0003,0005,0002,0002
0005,0003,0000,0006,0004,0003,0008,0003,0002
0006,0005,0001,0010,0004,0005,0010,0004,0003
0008,0004,0002,0011,0005,0004,0012,0005,0002
0010,0005,0002,0014,0008,0004,0012,0006,0002
0014,0007,0002,0015,0011,0001,0012,0009,0002
0014,0012,0002,0015,0012,0001,0010,0013,0003
0008,0015,0005,0009,0020,0003,0007,0013,0003
0004,0018,0005,0006,0022,0003,0003,0013,0003
0003,0018,0005,0002,0022,0007,0003,0011,0008
0001,0014,0006,0001,0019,0012,0001,0011,0008
0000,0009,0011,0001,0010,0014,0001,0007,0013
0000,0007,0019,0001,0005,0020,0001,0003,0018
-001,0003,0019,0001,0004,0026,0001,0002,0018
-001,0002,0016,0002,0003,0026,-001,0001,0017
-001,0002,0016,0002,0003,0023,-001,0001,0017
-001,0002,0016,0002,0003,0016,-001,0001,0017
0000,0003,0003,0001,0001,0015,-001,0002,0011
0000,0003,0001,0000,0001,0005,0000,0002,0007
0000,0003,0001,0000,0001,0003,0000,0003,0006
0000,0003,0000,0000,0002,0003,0001,0001,0005
0001,0003,0001,0000,0002,0003,0001,0002,0005
0001,0001,0001,0001,0002,0003,0001,0001,0004
0001,0001,0001,0001,0001,0001,0001,0001,0004
0000,0001,0001,0000,0001,0001,0001,0001,0004
0001,0002,0002,0000,0001,0001,0002,0001,0004
0000,0001,0001,0000,0001,0001,0001,0001,0003
0000,0003,0001,0000,0001,0001,0002,0002,0003
-001,0001,0001,0000,0001,0001,0001,0001,0002
0000,0001,0003,0001,0001,0001,0000,0002,0002
0000,0001,0003,0001,0001,0002,0000,0001,0002
0000,0002,0001,0001,0001,0002,0000,0000,0004
0000,0002,0001,0001,0001,0001,0000,0000,0002
0000,0002,0001,0001,0001,0001,0002,0001,0004
-001,0002,0001,0001,0001,0000,0002,0001,0003
-001,0002,0002,0000,0000,0000,0000,0001,0003
0000,0002,0000,0000,0000,0000,0000,0001,0001
0000,0002,0000,0000,0000,0000,0000,0001,0001
0000,0001,0000,0000,0000,0002,0001,0001,0001
0000,0001,0000,0000,0000,0003,0003,0001,0002
0000,0001,-001,0001,0000,0003,0003,0002,0002
0001,0002,-001,0000,0000,0001,0002,0002,0001
0001,0003,0000,0001,0000,0001,0002,0001,0001
0001,0003,0000,0000,-001,0002,0000,0001,0001
0001,0003,0001,0000,-001,0002,0001,0001,0001
0001,0003,0000,0000,-001,0001,0000,0001,0000
0001,0002,0001,0000,0000,0000,0000,-001,-001
0001,0002,0001,0000,0000,-001,0000,-001,-001
