delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,-001,0000,0002,0000,0000,0000
0000,0001,0000,-001,0000,-001,-001,-001,0000
0000,0001,0000,-001,0000,-001,-001,0000,0000
0000,0001,0000,-001,-001,0001,-001,0000,-001
0000,0000,0002,-001,0000,0001,-001,0000,-001
0000,0000,0001,-001,0000,0001,-001,0000,-001
0000,0000,0001,-002,0000,0000,-001,0001,0001
0000,0001,0001,-002,0001,0000,0000,0001,0001
0000,0000,0001,-001,0001,0000,0001,0001,0001
0000,0000,0000,-001,0001,0000,0001,0001,0001
0000,0000,0000,0001,0001,0001,0001,0005,0002
0000,0000,0002,0002,0002,0001,0002,0007,0003
0002,0002,0002,0003,0004,0002,0003,0015,0005
0002,0002,0002,0004,0008,0002,0006,0019,0009
0003,0005,0003,0005,0016,0006,0010,0020,0009
0004,0007,0004,0009,0027,0007,0010,0020,0011
0004,0012,0007,0009,0029,0010,0006,0019,0011
0004,0012,0007,0009,0031,0010,0006,0019,0011
0004,0012,0007,0009,0031,0010,0006,0019,0011
0004,0012,0007,0009,0031,0010,0006,0019,0011
0004,0012,0007,0009,0031,0010,0006,0019,0011
0004,0012,0007,0009,0031,0010,0006,0019,0011
0006,0030,0012,0009,0031,0015,0002,0010,0004
0006,0031,0012,0003,0028,0015,0001,0006,0003
0006,0031,0012,0003,0028,0015,0001,0006,0003
0006,0031,0012,0003,0028,0015,0001,0006,0003
0006,0031,0012,0003,0028,0015,0001,0006,0003
0006,0031,0012,0003,0028,0015,0001,0006,0003
0006,0031,0012,0003,0028,0015,0001,0006,0003
0004,0030,0018,0001,0011,0009,0001,0002,0003
0000,0026,0018,0001,0006,0006,0001,-001,0001
0000,0026,0018,0001,0005,0006,0001,-001,0001
0000,0026,0018,0001,0004,0006,0001,-001,0001
0000,0026,0018,0001,0003,0006,0001,-001,0001
0000,0026,0018,0001,0003,0006,0001,-001,0001
0000,0026,0018,0001,0003,0006,0001,-001,0001
0000,0009,0016,0000,0001,0006,-001,0000,0002
0000,0008,0016,-002,0001,0005,-001,0001,0002
0000,0007,0016,-002,0001,0005,-001,0001,0002
0000,0006,0016,-002,0001,0005,-001,0001,0002
0000,0006,0016,-002,0001,0005,-001,0001,0002
0000,0006,0016,-002,0001,0005,-001,0001,0002
0000,0004,0016,-002,0001,0005,-001,0001,0002
0000,0004,0011,-001,0001,0003,0000,0001,-001
-001,0004,0010,0000,0001,0001,0000,0000,-001
0001,0004,0008,0000,0001,0003,0000,0001,-001
0001,0005,0008,0000,0001,0001,0000,0001,0001
0001,0003,0008,0000,0001,0003,0001,0001,0001
0000,0003,0006,0000,0001,0001,0001,0001,0001
-001,0003,0004,0000,0001,0002,0000,0001,0000
0000,0003,0004,-002,0000,0002,0000,0001,0000
-001,0002,0004,-002,0000,0002,0000,0001,0000
0001,0002,0003,-002,0000,0001,0001,0001,0001
0001,0004,0003,0000,-001,0001,0001,0000,-002
0001,0004,0002,0001,0001,0003,0001,0001,-002
