delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,-001,0000,0001,0001,-002,0001
0001,0000,0000,-001,0000,0000,0001,-001,0000
0002,0000,0001,0000,-001,0000,0003,-001,0000
0002,0001,0001,0000,-001,0000,0003,-001,0000
0002,0001,0001,0000,-001,-001,0001,-001,0000
0001,0001,0002,0000,-001,-001,0001,-001,0001
0001,0001,0002,0001,0001,-001,0000,-001,0001
0001,0001,0002,0001,0001,-001,0000,0000,0001
0003,0000,0003,0002,0001,0001,0001,0000,0001
0003,0000,0001,0002,0001,0001,0001,0002,0002
0003,0001,0002,0004,0002,0000,0002,0003,0003
0004,0005,0002,0004,0003,0000,0006,0008,0004
0004,0005,0002,0005,0004,0002,0008,0010,0004
0004,0005,0003,0010,0012,0003,0008,0015,0007
0007,0011,0003,0017,0023,0006,0008,0015,0007
0011,0014,0006,0017,0023,0007,0004,0010,0007
0015,0026,0006,0012,0023,0007,0004,0007,0006
0015,0026,0008,0004,0017,0004,0001,0001,0004
0015,0025,0008,0004,0017,0004,0001,0001,0004
0015,0023,0008,0004,0017,0004,0001,0001,0004
0007,0022,0008,0001,0012,0004,0001,0001,0002
0003,0016,0008,0001,0006,0004,0001,0001,0002
0003,0012,0005,0001,0004,0004,-001,0001,0002
0001,0008,0004,0000,0001,0004,-001,0001,0002
0001,0004,0004,0001,0001,0001,-001,0001,0002
0001,0004,0003,0001,0001,0001,-001,0001,0001
0000,0002,0003,0002,0002,0001,0001,0001,0001
0002,0002,0003,0002,0003,0001,0002,-001,0001
0000,0002,0003,0002,0002,0001,0002,-001,0000
0002,0002,0002,0002,0001,0001,0002,-001,0000
0001,0001,0002,0001,0001,0001,0000,0000,0002
0001,0001,0000,0002,0001,0002,0000,0000,0002
0001,0002,0000,0001,0001,0001,0000,0000,0001
0000,0002,0001,0001,0001,0001,0000,-001,0001
0000,0002,0001,0001,0000,-002,0001,-001,0001
0001,0001,0001,0001,-001,-002,0002,-001,0001
0001,0001,0000,0001,0000,-002,0002,0000,0000
0000,0001,0002,0002,0000,0001,0000,0000,0001
0000,0001,0002,0002,0000,0001,0000,0000,0000
0001,0000,0002,0002,-001,0001,0000,-001,-001
0001,0000,0000,0001,-001,-001,0000,-001,-001
0002,0001,0000,0000,0000,-001,0000,-001,-001
0002,0001,-001,0000,0000,0000,0000,0000,0000
0001,0001,0001,0000,0000,0000,0000,-003,0001
0000,0001,-001,0001,0000,0000,0001,-001,0001
0000,0001,0002,0001,0001,0000,0001,-001,0003
0000,0001,0002,0001,0001,-001,0001,-001,0001
0000,0000,0002,0002,0001,0000,-001,-001,0001
0001,0000,0001,0002,0000,0000,-001,-001,-001
0001,0000,-001,0001,0000,0000,-001,-001,0000
0001,0003,0001,0001,0000,0000,0000,0001,0000
0000,0003,0000,0001,0000,0000,0000,0001,0000
0001,0002,0001,0001,0000,-001,0000,0001,0001
0001,0001,0001,0001,0000,-002,-001,-001,0000
0001,0001,0001,0001,0000,-003,-001,-001,0000
